authid,name,orcid
57188644702,MONNE J.,
57188646935,Soriano T.,
57188649242,Rickard V.,
57188659434,Song Y.,
57188667767,Perry B.N.,
57188668366,Shang S.,0000-0003-3905-5589
57188671109,Krick A.,
57188673555,Li Y.,
57188677146,Murphy R.P.,
57188677605,Cai M.,0000-0002-8571-7398
57188683380,Neo R.L.,
57188685218,Habibi S.,
57188699438,Rafaq M.S.,0000-0002-6448-0192
57188702429,Ji H.,
57188707307,Kneer M.,
57188715801,Hou Z.,
57188716914,Snell S.A.,
57188728661,Alhaj Hamoud Y.,0000-0003-0945-9224
57188733784,Coe C.,
57188736278,Pirralha A.,0000-0002-2335-7278
57188737716,Coppi G.,0000-0002-6362-6524
57188742430,Chatain J.,
57188747340,Walter G.,
57188748637,Campos I.,
57188751420,Jun J.,0000-0002-9183-4048
57188762062,Lesiak P.,0000-0002-9792-3463
57188767706,Yammine S.Z.,
57188768994,Hernández E.,0000-0002-9219-9293
57188769754,Schuster C.,
57188769953,Campbell S.T.,
57188807418,Martin A.,
57188807789,Klesel M.,
57188812190,Webb C.,
57188814935,Vidal G.,0000-0002-3407-4230
57188816003,Spina M.,
57188820878,Hatz S.,0000-0003-1595-2269
57188822594,Tang X.,
57188840509,Lynchc J.,
57188841483,Golrokhi Z.,
57188842507,Jia J.–.,
57188846389,Gaur V.,
57188855578,Al-Faham H.,
57188857339,Chang T.,
57188862469,Tan L.,
57188867557,Perfalk E.,0000-0002-1122-7046
57188868431,McDowell R.,
57188870054,Steinebach Y.,0000-0001-7453-7204
57188872024,Pleger L.E.,
57188873149,Zhou J.,
57188880644,Sukin L.,0000-0002-5775-8790
57188922381,Sousa S.,0000-0002-7489-7792
57188922642,D’hondt F.,0000-0001-7697-0765
57188926170,Schmidt K.,0000-0002-7634-4139
57188947704,Lee H.A.,
57188961892,Sayour N.,
57188965087,Costa M.,0000-0003-0365-9882
57188969778,Strange A.,0000-0003-0878-7920
57188971604,Maxey S.,0000-0002-0047-0980
57188973038,Vořechovská D.,0000-0003-1495-0990
57188973948,Ohme J.,
57188976116,Peng J.,0000-0003-1410-5041
57188976774,Wu Z.,
57188981336,Whyte C.,
57188981348,Kakuhikire B.,
57188982079,McDonough A.Q.,
57188982183,Andersen K.,0000-0001-8282-596X
57188985351,Liu J.,0000-0001-8461-0954
57188989035,Becker I.,
57188992316,Clark A.,
57188999679,Siegfried N.,0000-0002-4620-9382
57189000277,He S.,
57189015950,Ruppe M.D.,
57189024035,Chen M.,
57189031584,Buss C.,
57189037531,Hope D.,0000-0002-4649-5833
57189038493,O’Brochta W.,0000-0002-9907-301X
57189059142,Holste K.,
57189062711,Barnoy A.,0000-0002-6067-7094
57189066130,Morisi D.,
57189066315,Page D.,0000-0003-4535-5916
57189068180,Goeddeke A.,0000-0001-9891-166X
57189071886,Patrucco A.S.,0000-0002-9367-1561
57189074265,Mazepus H.,0000-0002-5005-9399
57189074741,Han S.,
57189090367,Genovese F.,0000-0002-7107-2744
57189098279,Roche S.P.,
57189197003,Lardner B.,
57189212999,Rouhani S.,
57189215969,Pratiwi P.I.,0000-0002-2550-7604
57189227248,Sulistyantara B.,
57189231184,Shen M.,
57189231920,Lorenzo-Rodríguez J.,0000-0002-4473-8360
57189238255,Belardinelli P.,
57189238257,Chaves C.,
57189239848,Lindeman K.,
57189242686,Gobien S.,
57189243553,Gatto M.A.C.,0000-0003-4056-5770
57189244703,Schmid J.,
57189248521,Escobar L.F.,
57189251565,Argyle L.P.,0000-0003-3109-2537
57189253968,Mascagni G.,
57189260265,Green C.,
57189261083,Brieger S.A.,0000-0002-9894-7862
57189261691,Choi N.H.,
57189262081,Legewie N.,
57189262200,González Y.M.,0000-0001-7832-0758
57189265335,Meya J.N.,
57189265451,Akhtar M.N.,
57189266507,Raaphorst N.,0000-0001-6189-6451
57189267465,Chang H.“.,
57189267860,Tung H.H.,
57189271032,Benbow K.L.,
57189271891,Hougaard R.,
57189292679,Blesse S.,
57189293901,Rumble J.N.,
57189310979,Bovay J.,0000-0002-7342-1602
57189321073,Hilken T.,
57189328385,Scheitrum D.,
57189332206,Crawford E.,
57189344477,Mouron F.,
57189346595,Liu G.,
57189350559,von Borzyskowski I.,
57189352755,Cao B.,
57189353052,Chaiya L.,
57189356522,Ahmad A.B.,0000-0003-1708-133X
57189357106,Leiser M.,
57189359316,Kootstra A.,0000-0003-4970-3244
57189360452,Singer J.,
57189364161,Kromphardt C.D.,0000-0001-9152-7745
57189364364,de la Cuesta B.,
57189369624,Shin I.,
57189370551,Badas A.,0000-0002-6379-0375
57189372420,Bíró-Nagy A.,0000-0002-7647-4478
57189373284,Guedes-Neto J.V.,
57189388436,Pan X.,0000-0003-4437-2159
57189442231,Getchis T.L.,
57189458573,Suganuma A.M.,
57189459759,Adachi Y.,
57189463014,Pollard M.A.,
57189470170,de Vries R.,0000-0002-6776-836X
57189489255,Drewniak D.,
57189499273,Mustika M.D.,0000-0001-9888-2096
57189501410,Engel C.,
57189505402,Oliver N.,
57189505661,Hanson T.,
57189507557,DuHadway S.,0000-0002-3718-7871
57189514643,Nullmeier F.,
57189516014,Kreis B.E.,
57189516145,Saladié N.,
57189519320,Wang N.,
57189521570,Havlíček T.,
57189524100,Stojkovska Pemovska E.,
57189573225,Archer A.M.N.,0000-0002-8767-8898
57189575775,Ayeh D.D.,
57189577829,Phiphatpatthamaamphan K.,
57189578570,Anderson B.,
57189581318,Yu M.,0000-0002-0624-9929
57189586147,Cain K.L.,
57189587562,Pappalardo G.,
57189589667,Werner K.,0000-0002-7096-5890
57189590871,de Oliveira Costa M.S.,
57189596771,Koschmieder C.,0000-0001-8541-7654
57189601993,Wang J.,0000-0001-7384-2135
57189616353,Iqbal M.,
57189627349,Zhang L.,
57189630346,Trump K.S.,0000-0001-6645-3473
57189632738,Bukhori B.,
57189636461,Cavaillé C.,0000-0003-1662-0346
57189639140,Pioch T.,0000-0003-1019-6759
57189642308,Schafer J.G.,
57189650433,Croke K.,
57189659858,Blumenau J.,
57189660647,Zhu B.,0000-0002-8775-2736
57189663069,Jarman K.,0000-0002-6707-3058
57189663338,Cui Y.,0000-0001-5412-5616
57189664575,Baniamin H.M.,0000-0002-1253-0629
57189685783,D'Attoma J.,0000-0001-7551-2527
57189713150,Zomer C.L.,
57189716157,Bene M.,0000-0003-0177-9717
57189716517,Pryce D.K.,
57189727869,Silva F.,0000-0003-2922-8933
57189729595,Liu Y.,
57189747358,Ruder A.I.,
57189760710,Kreft A.K.,0000-0003-1374-3340
57189803097,Barnhart J.N.,
57189833308,Atallah S.,
57189835389,Levinson C.,
57189843018,Praprotnik K.,0000-0003-0343-5643
57189844764,Epler R.T.,
57189851638,Ebers A.,
57189852532,Sekar S.,
57189868892,Tian X.,
57189874431,Hayes A.S.,0000-0001-5481-8906
57189882537,Vogler D.,0000-0002-0211-7574
57189883482,d’Haenens L.,
57189890702,Yang M.M.,0000-0002-0911-6179
57189892893,Nielsen C.V.,
57189899290,Muir C.,
57189903569,Waldfogel H.B.,
57189914557,Schaaf S.D.,
57189915747,Anoll A.P.,
57189921942,Johnston Z.A.,
57189923318,Shrestha U.,
57189927844,Combet B.,0000-0003-3711-4215
57189970686,Jackson M.,
57189974688,Muise D.,
57189997900,Nnaji C.,
57189999670,Zhang D.,
57190000234,Fuenzalida J.,
57190001433,Maurin L.P.A.,
57190002456,Jeong J.Y.,0000-0003-2460-2420
57190004703,Self T.T.,
57190006090,Meier A.,0000-0002-8191-2962
57190009679,Zou S.,0000-0002-9692-240X
57190012730,Robinson C.D.,
57190029169,Le T.,
57190046521,Bryan M.A.,0000-0002-3259-7628
57190062587,Biddle C.,
57190064181,Morgan J.C.,0000-0002-9304-0284
57190065040,Wells M.S.,
57190067412,Xin C.,
57190067733,Khern-Am-nuai W.,0000-0002-1028-1593
57190069008,Chang-Liao N.C.,0000-0002-6788-8556
57190071063,Mudereri B.T.,
57190071291,Tschötschel R.,
57190072499,Hinnosaar M.,0000-0002-0936-0104
57190072942,Solarino A.M.,
57190073124,Yingxi L.,
57190073457,Clarke T.B.,0000-0002-4582-7533
57190088482,Chegeni R.,
57190090024,Matinheikki J.,0000-0001-8595-9410
57190112049,Chakrabarti P.,0000-0002-1668-0755
57190113282,Nuamah S.A.,0000-0002-1295-6451
57190114986,Strasnick E.,
57190118964,Emery C.R.,
57190121804,Mueller L.,
57190122824,Vogler J.P.,0000-0002-5822-2680
57190129894,Osanami Törngren S.,
57190162764,Riitsalu L.,0000-0002-0941-7983
57190163480,Katz J.,
57190163939,Richter F.,
57190164471,Zuska F.,
57190164870,Martin D.J.,0000-0003-2159-8083
57190164888,Jespersen K.,
57190166510,Lorek K.,0000-0002-2384-325X
57190167470,Penning de Vries J.,
57190176701,Lehrer R.,
57190176865,Zhang X.,
57190179410,Bell A.M.,
57190180111,Kantamaneni K.,
57190181814,Anderson S.E.,0000-0002-7522-2340
57190182939,Paulsen V.,
57190184212,Lv L.,
57190185368,Lechner G.,
57190186663,Zhang D.,0000-0001-9350-3253
57190187835,Passmann A.,
57190211937,Sriram S.K.,0000-0003-2164-3550
57190212646,Klemm S.L.,
57190213047,Smith C.W.,0000-0001-8370-5628
57190213068,Pryke J.,
57190216189,Palmese A.,0000-0002-6011-0530
57190216222,Igarashi A.,0000-0002-1383-8035
57190218096,Larsen M.V.,
57190218579,Link M.,
57190221003,Maeda T.,
57190221497,Argüello T.,
57190222029,Reinhold A.M.,0000-0003-0411-3486
57190225904,Brashears L.,
57190231397,de Wit A.,
57190246273,Cayton A.,
57190246721,Knuppe A.J.,
57190248806,Wu J.,
57190257553,Dziadula E.,
57190258247,Vyncke B.,0000-0001-8276-0051
57190266914,Benson A.,
57190267968,Daoust J.F.,
57190269723,Chewinski M.,0000-0002-8483-5456
57190274462,Calderon M.A.,
57190278449,Liu Z.,
57190279510,Czymara C.,
57190281209,Koiranen I.,0000-0001-8520-5133
57190286821,Sanders J.G.,
57190291351,Cox C.,0000-0001-9416-9509
57190299402,Murray A.N.,
57190302015,Mérola V.,
57190303821,Dubiak K.M.,
57190304362,Yang W.Y.,
57190304450,Braun C.,
57190306137,Kokole D.,
57190306921,Thompson P.J.,
57190327178,Nossek A.,0000-0001-7501-4333
57190337252,Leasure P.,
57190339444,Chang J.,
57190346716,Tuffery L.,
57190347063,Ette A.,
57190370393,Qi D.,
57190375042,Morris I.,
57190376381,Wohlfart J.,
57190379998,Groggel A.,0000-0003-3321-6636
57190384702,Lista P.,
57190401980,Spence E.,
57190405686,Faure C.,0000-0002-1629-132X
57190407087,Lindell M.,
57190423095,Dalinger V.A.,0000-0003-0281-4422
57190437057,Isani M.,
57190437914,Yang J.Z.,0000-0002-5989-5254
57190442633,Plantan E.,
57190485282,Pudney S.,0000-0002-5697-0976
57190490236,Zheng J.,
57190491676,Roschke K.,
57190523338,Richards L.,0000-0003-0880-1104
57190565987,Stiers D.,
57190574162,Asif M.,0000-0003-3496-4601
57190574486,Taylor T.J.,0000-0003-2489-2966
57190577682,Plouffe R.A.,0000-0003-0393-9008
57190580730,Ferreira-Alfaya F.J.,0000-0002-6805-0608
57190581294,Liu R.,0000-0002-6708-4996
57190591743,Sheares A.,0000-0001-9630-7143
57190592764,Tellez J.F.,0000-0003-0237-7410
57190606861,Taşçioğlu M.,0000-0003-4024-2453
57190616775,Pinson L.,
57190617543,Uhl M.,0000-0002-8838-4824
57190617908,Schub R.,
57190621988,Flynn D.J.,
57190658247,Grace M.K.,0000-0002-1226-7680
57190658621,Castillo J.C.,0000-0003-1265-7854
57190660645,Eldemerdash N.,
57190662549,Reyes-Housholder C.,
57190666953,Deuitch N.T.,
57190671106,Lewis K.,
57190672332,Johnston T.,
57190676621,Osmundsen M.,
57190681542,Ocampo A.C.G.,0000-0001-9380-227X
57190685651,Wehde W.,0000-0002-1616-5673
57190687157,Schlaufer C.,0000-0002-2379-4849
57190687894,Chung E.,
57190687901,Park S.,
57190690466,Malley B.E.,
57190740921,Meza I.V.,
57190748315,Haenschen K.,0000-0003-0191-2880
57190768377,Saulītis A.,
57190768834,Javed J.,
57190771520,Buyuker B.E.,0000-0002-1967-9995
57190788374,Mellish S.,
57190806413,Rudolph L.,0000-0001-8977-4480
57190807580,Stephens-Dougan L.,0000-0002-3230-0871
57190810665,Jeworrek S.,0000-0001-7967-9383
57190812541,Vlaskamp M.C.,0000-0001-9755-9676
57190814214,Estes B.,
57190853987,Letsa N.W.,0000-0002-1187-565X
57190855307,Crosby A.,
57190864604,Klaiman K.,
57190871118,Altinigne N.,
57190874591,Isiksal D.G.,
57190877565,Zhan L.,
57190878086,Johnson A.R.,
57190883640,Zhao C.,
57190885532,Nicoli F.,
57190887508,Ocampo A.X.,
57190933983,Rollins C.,
57190949094,Perrotta D.,0000-0003-3014-8551
57190952891,Grigoriev I.,0000-0002-0058-8583
57190956745,Dekalchuk A.A.,0000-0003-2032-3205
57190961652,TaŞkale N.,0000-0001-9082-9944
57190963350,Pechenkina A.O.,
57190971078,Chlevickaite G.,0000-0002-3132-0942
57190975831,Dauth C.,
57190976747,Thal A.,0000-0001-7003-3690
57190977036,Wang J.,
57190981355,Sin P.,
57191037326,Lybaert C.,
57191039442,Ivanov D.,0000-0002-0335-3333
57191041518,Yi M.,
57191045448,Imam S.,
57191053364,Buczek T.J.,
57191053993,Demetriades S.Z.,
57191059105,Sharrow E.A.,
57191059779,Doering L.,
57191066029,Yalaz E.,
57191089011,Szeitl B.,
57191089044,Jin S.,
57191089671,Novella R.,
57191092881,Weiger C.,0000-0002-6029-0033
57191093298,Halladay B.,0000-0003-1240-438X
57191096380,Wang Y.,
57191110361,Mao L.,
57191123679,Evans D.,
57191148881,Hoffmann B.,0000-0002-5803-4225
57191157555,Foos F.,0000-0003-4456-3799
57191158181,Wu T.,
57191161074,Sarson L.,
57191165083,de Ruijter A.,
57191170056,Li T.,
57191170598,Becker A.,
57191187536,Birnbaum L.,
57191190511,Galandini S.,0000-0002-2053-3053
57191195251,Adachi S.,0000-0002-0400-7555
57191198911,Carter K.C.,0000-0002-1123-2347
57191202425,Uzelac G.,
57191208700,Milonopoulos T.,0000-0002-4694-4678
57191228029,Grillos T.,
57191231106,Liu H.,0000-0003-1003-1372
57191245473,Iuliano J.,0000-0001-7466-0317
57191253155,Gaus S.,
57191257295,Fastenrath F.,0000-0002-1939-9141
57191258087,Santamaria J.,0000-0002-8487-106X
57191258940,Zhou Y.J.,0000-0002-8489-4253
57191259199,Huang H.,
57191263958,Balietti A.,0000-0002-5624-4413
57191278193,Bergemann P.,0000-0002-2238-3191
57191279125,Lei X.,
57191280104,Bansak K.,0000-0003-0229-9694
57191281091,Lin X.,
57191282164,Wang S.,0000-0002-8082-2586
57191282921,Haselmayer M.,0000-0002-7765-5158
57191283850,Wheeler C.S.,
57191291501,Song M.,0000-0002-2875-9786
57191292914,He P.,
57191319581,Bickman L.,
57191330600,Malone T.,
57191339630,Men C.,
57191340709,Vriend T.,
57191348404,Taschner A.,0000-0001-7718-9698
57191360465,Zhang J.,0000-0001-8131-552X
57191364938,Toonders W.,
57191369273,Valenzuela Carvallo E.,
57191373117,Santoso L.P.,
57191373295,Mateo M.,
57191373754,Lee K.L.K.,0000-0002-1903-9242
57191379576,Jauernig J.,0000-0003-4264-1466
57191403416,Mitts T.,
57191420382,Wehner C.,0000-0003-3527-7985
57191442655,Bjarnøe C.,0000-0001-7385-0717
57191443546,Kümpel A.S.,0000-0001-7184-4057
57191443635,Meitinger K.,0000-0001-8160-556X
57191484247,Harris M.N.,0000-0001-7412-6894
57191497927,Joesten Martin D.,
57191506345,Goodman-Williams R.,
57191518181,Alotaibi H.S.,
57191527147,Ray C.D.,0000-0003-0491-1517
57191527991,Solomon S.J.,0000-0002-4363-405X
57191531658,Chen D.,
57191541074,Nguyen M.H.,
57191541714,Sohlberg J.,
57191570182,Lang V.,
57191572134,Fetz K.,
57191573516,Raj M.,0000-0002-1457-7850
57191576187,Zheng X.,
57191576822,Zeira Y.,
57191576992,Leszczyński G.,
57191577573,Huff C.,
57191577753,Prather L.,
57191579540,Williamson H.,0000-0001-5509-6781
57191595104,Xu H.H.,0000-0003-1591-0464
57191607872,Chan W.S.,0000-0001-6829-7822
57191608396,Kim C.J.,0000-0002-1382-3626
57191608834,Hechtner F.,0000-0002-7268-3969
57191610982,Chung R.,
57191612660,Park S.Y.,
57191615529,ten Cate V.,
57191619695,Chaturvedi N.S.,
57191625875,Gross M.,0000-0002-8836-3388
57191628566,Gackowski T.,0000-0002-5521-3295
57191628605,Sawert T.,
57191631638,Bøggild T.,
57191631912,Alkon M.,0000-0002-7615-2276
57191633450,Jahn J.,
57191647139,Biltagy M.S.,0000-0002-8867-2316
57191657991,Nguyen C.,
57191663132,Geurts N.,0000-0002-6252-3638
57191676214,Berg M.,
57191694797,van den Bekerom P.,0000-0003-0299-5657
57191700742,Li Z.,0000-0003-4219-0853
57191706369,Lee E.J.,
57191706845,Adriaans J.,
57191707861,Dawkins R.,0000-0003-3856-9422
57191708105,Chu H.,
57191710525,Ponizovskiy V.,
57191729207,Mir S.,
57191729521,Shin D.,
57191737080,Parsanoglou D.,
57191738240,Ma J.,
57191747048,Ko C.,
57191747086,Jenke L.,0000-0002-2109-9391
57191750579,Cervantes-Vergara B.A.,0000-0002-5305-2491
57191751561,Yan J.,0000-0002-6734-2991
57191752984,Goya-Tocchetto D.,
57191753308,Leszczynska M.,
57191820173,Jamieson T.,0000-0002-2716-5476
57191833804,Fernández-Reino M.,0000-0003-3146-0336
57191836187,Gorbatenko R.,
57191842812,Franke H.,0000-0002-2336-4312
57191846174,Palmtag T.,0000-0003-4725-2136
57191854752,Webster R.,
57191857942,Arenas A.,
57191865301,Furtado L.,0000-0003-3510-8321
57191865643,Nellis G.,
57191867863,Goggin S.N.,0000-0001-8653-617X
57191869457,Walser R.,0000-0003-4489-8599
57191877321,Bundi P.,
57191887484,Sohns F.,0000-0002-5641-7433
57191898919,Shishkova E.,
57191903161,Möslein K.,
57191903467,Kassas B.,
57191907892,Curry P.,
57191908067,Netanong S.,
57191908289,Yamprasert R.,
57191912191,Chanvimalueng W.,
57191912428,Punchaipornpon T.,
57191914960,Kaewkumpai R.,
57191915974,Goodson A.,0000-0003-0929-4327
57191917217,Wang Y.,0000-0002-1090-9598
57191920814,Gryak J.,0000-0002-5125-7741
57191921483,Mosquera R.,0000-0002-0678-2803
57191922064,Lüdtke O.,
57191923241,Ahn Y.,0000-0002-9695-2158
57191924041,Collins J.E.,0000-0002-7296-1340
57191924503,SoRelle M.E.,
57191926336,Colombo C.,
57191927349,Deller A.,
57191958267,Adam E.M.,
57191961103,Deglow A.,0000-0003-4376-779X
57191963066,Luqiu L.,
57191963241,Sato S.,
57191964549,Erevik E.K.,
57191973276,Bracic A.,
57191977884,Gillespie J.A.,
57191978440,Brandtner C.,
57191982652,Neuhaus R.,
57191982888,Gschwind L.,0000-0003-0728-693X
57191997029,Belenkova N.,
57192006361,Darby J.L.,
57192008193,Whitaker R.,0009-0002-3964-3612
57192008459,Risteski M.,
57192013781,Spaccatini F.,0000-0001-7472-9089
57192045408,Kanbayashi H.,
57192062037,Pow J.,0000-0002-0550-2304
57192065018,Durand G.,0000-0002-5418-4429
57192065191,Uthmann S.,
57192072341,Kohl P.,0000-0002-9367-5116
57192073188,Meadows A.,
57192073337,Matheis M.,
57192073568,Zagrodney J.L.,
57192077757,Cai Y.,
57192078549,Zhang J.,0000-0001-6275-9387
57192089285,Haasova S.,
57192099710,Baum C.,
57192107828,Geng R.,
57192110560,Nakagawa Y.,
57192111454,Rizzolo J.B.,
57192117076,Tang Z.R.,
57192157056,Fu W.C.,0000-0002-0444-0156
57192162225,Xie S.,
57192162312,Watzek J.,
57192162567,Yuan Q.,0000-0002-5271-6954
57192164444,Kurowska A.,0000-0002-3578-4517
57192165673,Kobori T.,
57192168805,Komisarchik M.,
57192171868,Seim B.,
57192172097,Archer S.,0000-0003-1349-7178
57192172819,Strezhnev A.,
57192176528,Zhang X.,
57192178333,Vernot C.,
57192179238,Eastwood K.,
57192181687,Hall N.,
57192181921,Butler M.,
57192182028,Zhu Y.,0000-0001-9667-5165
57192182755,Taylor L.,
57192183771,Birmingham R.S.,
57192192061,Lombardi M.,0000-0002-0375-9392
57192204446,Wilf M.,
57192205971,Vidal L.,
57192207991,Kelly D.,0000-0002-5415-2988
57192211388,Kim B.,0000-0002-2991-4186
57192212071,Newton D.W.,0000-0003-0442-2043
57192213015,Yun L.,
57192231379,Thomas-Walters L.,
57192233842,Singh P.,
57192238231,Gustafson A.,
57192248578,Han Z.,0000-0003-0314-0570
57192248606,Ulitzsch E.,0000-0002-9267-8542
57192250463,Yu A.,0000-0002-2328-7644
57192251843,Taylor M.A.,0000-0002-7440-0723
57192251859,Alarian H.,0000-0001-6356-0513
57192253737,Prescott M.P.,
57192255587,Zagórska K.,
57192256207,MacArios D.,
57192256500,Pizzi E.,
57192265631,Nicolson M.,
57192265876,Smith E.K.,0000-0001-7702-0809
57192270783,Bahamon M.J.,
57192295341,Sandlin E.W.,0000-0002-9268-6120
57192304019,Zhang M.,
57192310855,Glogger I.,
57192314587,Wang H.,
57192317515,Tikhonova A.V.,0000-0001-8295-8113
57192364661,Grimani A.,0000-0002-2076-6199
57192367212,Ingabire C.,
57192369302,Gibbons R.D.,
57192372764,Scolere L.,
57192372910,Barlev M.,
57192372924,Sombultawee K.,
57192378881,Belhadi A.,
57192397898,Hanania R.,
57192401820,Park N.,0000-0003-3138-2630
57192412198,Visconti G.,0000-0002-0914-1497
57192412791,Fisher S.,
57192415970,Goldring E.,0000-0002-7457-6809
57192418339,Zadro J.,0000-0001-8981-2125
57192419601,Igler E.C.,
57192428188,Zhang F.,
57192429581,Breslawski J.,0000-0002-4246-2137
57192475623,Chen X.,
57192489809,Zhang H.,
57192498694,Li X.,0000-0002-7302-8042
57192522612,Li Y.,
57192540658,Hellmeier S.,
57192545909,Liu N.,
57192555410,Sandberg L.,0000-0002-9440-7084
57192558594,Parrish E.,0000-0003-1937-8145
57192558797,Jiang S.,0000-0002-7577-7944
57192571590,Liu Y.,
57192624138,Wang X.,
57192642951,Turja T.,
57192650483,Kim M.,
57192663123,Castorena O.,
57192667792,Auer D.,0000-0003-4454-2365
57192671575,Osgood I.,0000-0002-6084-7102
57192676248,Höglinger M.,
57192677763,Kleizen B.,
57192684054,Han Y.,
57192687869,Zwetsloot R.,0000-0002-2788-6257
57192698837,Zimmerman F.,0000-0002-4632-978X
57192701797,Lu J.G.,0000-0002-0144-9171
57192702444,van der Linden C.,
57192705165,Larson-Konar D.,
57192716256,Arbone I.S.,
57192718679,Granberg M.,
57192721778,Augustsson H.,
57192810477,Rivera-Burgos V.,0000-0001-8067-1274
57192810763,Chen T.,
57192836869,O'Brien E.K.,
57192845479,Matos Y.,0000-0002-3926-7015
57192863559,Lemi D.C.,
57192868552,Rathbun N.S.,
57192868576,Hultin Rosenberg J.,
57192870096,Hamel B.T.,0000-0002-3964-7376
57192871175,Ley S.,0000-0001-8141-9273
57192871317,Cook N.J.,
57192874505,Choi H.,
57192889907,Abramson Y.,0000-0001-6410-1212
57192894197,Stoltz D.S.,0000-0002-4774-0765
57192918951,Nomikos W.G.,0000-0003-2054-8359
57192925789,Birau M.M.,0000-0002-3251-4239
57192926594,Madrid-Morales D.,
57192928611,Wietelman D.,
57192938361,Kuswarno E.,
57192939244,Ötting S.K.,
57192942459,Ballová Mikušková E.,
57192955730,Cataldo Z.,
57192974777,Hensel D.,
57192975131,Stöber T.,
57192978048,Djurkin Kušec I.,
57192983102,Martinez Gonzalez A.,
57192985659,Ito A.,
57192987958,Huang C.,
57192990911,Skurka C.,0000-0002-0613-3475
57193007295,Schmidthuber L.,
57193014048,Bernstein M.S.,
57193017076,Gao J.,0000-0002-7153-7855
57193029403,Chen D.,0000-0001-6807-870X
57193056439,Do T.,
57193080255,Pitas N.A.,
57193083511,Turcsányi R.,0000-0003-2036-6029
57193086306,Shigute Z.,
57193092987,Knoth L.K.,
57193098437,Johnson A.P.,
57193111651,Glauser D.,0000-0002-8903-4973
57193112785,Young N.L.,
57193114715,Bakker D.,0000-0002-5451-1979
57193122664,Stoermer S.,
57193135814,Lemmer K.,
57193138655,Li H.,
57193161341,Zhang H.,
57193165178,Schenk P.,
57193170830,Anglum J.C.,
57193195374,Kingsland J.T.,
57193195650,Johnson P.E.,
57193198010,Amsalem E.,0000-0002-3135-9775
57193198021,Hunt L.,
57193201381,Allen K.T.,
57193201867,Moya C.,0000-0002-7176-4775
57193202626,Cagnone J.C.,
57193203902,Montgomery M.D.,0000-0002-5183-4457
57193206060,Stark J.,
57193206600,van Wegberg R.S.,
57193209770,Greussing E.,
57193209931,Yang P.,
57193211112,Hopster-den Otter D.,0000-0003-4009-2045
57193213959,Uchikoshi F.,0000-0002-4972-4275
57193215045,Zheng W.,
57193223993,Fong C.,0000-0001-8618-600X
57193226257,Reynaud E.,
57193231928,Wang J.,0000-0002-2604-623X
57193236353,Fesenfeld L.P.,0000-0002-4504-036X
57193243200,van Dijk A.,
57193245871,Liu X.,0000-0001-7600-4858
57193264144,Shafranek R.,0000-0002-8055-4008
57193266169,Goldring M.R.,
57193267938,Gutting R.S.,
57193268322,Schneider J.,
57193270976,Boumans D.,
57193272446,Fredendall A.,
57193273455,Martin L.,
57193275605,Moscovich L.,
57193275889,Chin B.N.,
57193276705,Busby E.C.,0000-0002-8931-6348
57193279870,Stewart M.A.,0000-0001-6074-9142
57193281350,Lee M.M.,
57193307615,Lennon C.,
57193307723,Silva-Feaver M.,0000-0001-7480-4341
57193315631,Maldonado L.,0000-0002-0028-4766
57193315746,Jaspers S.,0000-0001-5573-9505
57193316053,Yamagishi A.,0000-0001-8099-150X
57193319886,Cheng T.,
57193324209,Mikołajczak G.,
57193325371,Favara M.,0000-0002-5764-4654
57193332443,Montes I.,
57193333680,Cardinale Lagomarsino B.,
57193335045,Kim E.,
57193336943,Dong L.,
57193339049,Hu B.,
57193351597,Crawford H.,
57193366780,Snead W.,0000-0003-4616-2390
57193382716,Xie A.,
57193385216,Zhu X.,
57193385500,Tipler K.,
57193392021,Verma R.,
57193393206,Zeng C.,0000-0003-0554-945X
57193394284,Mathmann F.,0000-0003-1446-0262
57193397444,Ciornei I.,0000-0002-8008-1335
57193401923,Naserian E.,
57193403057,Ward P.,0000-0002-7281-1756
57193410703,Hybka M.,
57193414472,Carretero J.,0000-0002-3130-0204
57193423813,Arechar A.A.,
57193426841,Intawan C.,
57193433050,Van Wolleghem P.G.,0000-0003-4286-8484
57193441040,Liu W.,
57193456022,Myers C.G.,0000-0001-7788-8595
57193456952,House L.,
57193486891,Jacobs N.,
57193493473,Baute S.,0000-0003-2931-935X
57193501316,Gärtner M.,0000-0002-7007-9661
57193506781,Jäske M.,
57193521313,Kuhn P.M.,0000-0002-8849-0248
57193522890,Buhovac T.,0000-0003-4539-4093
57193530370,Kaushal A.,0000-0002-3815-0624
57193537553,Barnum T.C.,
57193538413,Agerberg M.,0000-0001-7813-6109
57193539572,Snider K.L.G.,0000-0002-3878-9428
57193544501,Chansukree P.,
57193546905,Stich J.F.,0000-0003-2798-5543
57193553232,Weidlich J.,0000-0002-1926-5127
57193559107,Schraefel M.C.,
57193559284,Fealy G.M.,
57193563982,Lu S.,0000-0001-8259-7987
57193571487,Mulindwa J.,
57193571551,Sinmazdemir T.,0000-0002-4675-8752
57193573319,Cothard N.,
57193581033,Li Y.,0000-0001-8093-2534
57193583701,Davies E.,0000-0002-9686-9960
57193591659,Minjock R.M.,
57193592379,Goering D.D.,
57193600348,Butt S.,
57193605292,Bielak J.,
57193606083,Keels E.,0000-0001-7006-442X
57193607535,Peltoniemi J.,
57193610099,Díaz Andrade A.,0000-0001-9645-3941
