authid,name,current_published_count,current_raw_frozen_byline_count,current_raw_harmonized_byline_count,count_difference_from_old_local_filter,count_difference_from_byline_enrichment,total_raw_minus_published
57192207991,Kelly D.,2,2,2,0,0,0
57192233842,Singh P.,1,1,1,0,0,0
57192248578,Han Z.,1,1,1,0,0,0
57192248606,Ulitzsch E.,1,1,1,0,0,0
57192250463,Yu A.,1,1,1,0,0,0
57192251843,Taylor M.A.,1,1,1,0,0,0
57192251859,Alarian H.,2,2,2,0,0,0
57192253737,Prescott M.P.,1,1,1,0,0,0
57192265631,Nicolson M.,1,1,1,0,0,0
57192265876,Smith E.K.,1,1,1,0,0,0
57192295341,Sandlin E.W.,1,1,1,0,0,0
57192310855,Glogger I.,2,2,2,0,0,0
57192369302,Gibbons R.D.,1,1,1,0,0,0
57192397898,Hanania R.,1,1,1,0,0,0
57192401820,Park N.,1,1,1,0,0,0
57192412198,Visconti G.,4,4,4,0,0,0
57192415970,Goldring E.,1,1,1,0,0,0
57192428188,Zhang F.,1,1,1,0,0,0
57192429581,Breslawski J.,2,2,2,0,0,0
57192489809,Zhang H.,1,1,1,0,0,0
57192555410,Sandberg L.,1,1,1,0,0,0
57192558594,Parrish E.,1,1,1,0,0,0
57192571590,Liu Y.,0,1,1,1,0,1
57192642951,Turja T.,1,1,1,0,0,0
57192650483,Kim M.,1,1,1,0,0,0
57192663123,Castorena O.,1,1,1,0,0,0
57192667792,Auer D.,4,4,4,0,0,0
57192671575,Osgood I.,1,1,1,0,0,0
57192677763,Kleizen B.,1,1,1,0,0,0
57192684054,Han Y.,1,1,1,0,0,0
57192698837,Zimmerman F.,1,1,1,0,0,0
57192701797,Lu J.G.,1,1,1,0,0,0
57192705165,Larson-Konar D.,2,2,2,0,0,0
57192810477,Rivera-Burgos V.,1,1,1,0,0,0
57192810763,Chen T.,1,1,1,0,0,0
57192836869,O'Brien E.K.,1,1,1,0,0,0
57192863559,Lemi D.C.,2,2,2,0,0,0
57192868552,Rathbun N.S.,1,1,1,0,0,0
57192870096,Hamel B.T.,1,1,1,0,0,0
57192871317,Cook N.J.,1,1,1,0,0,0
57192889907,Abramson Y.,1,1,1,0,0,0
57192925789,Birau M.M.,1,1,1,0,0,0
57192939244,Ötting S.K.,1,1,1,0,0,0
57192983102,Martinez Gonzalez A.,3,3,3,0,0,0
57192987958,Huang C.,0,1,1,1,0,1
57193014048,Bernstein M.S.,1,1,1,0,0,0
57193017076,Gao J.,1,1,1,0,0,0
57193029403,Chen D.,1,1,1,0,0,0
57193080255,Pitas N.A.,1,1,1,0,0,0
57193083511,Turcsányi R.,1,1,1,0,0,0
57193092987,Knoth L.K.,1,1,1,0,0,0
57193098437,Johnson A.P.,1,1,1,0,0,0
57193111651,Glauser D.,2,2,2,0,0,0
57193112785,Young N.L.,1,1,1,0,0,0
57193165178,Schenk P.,2,2,2,0,0,0
57193195374,Kingsland J.T.,6,6,6,0,0,0
57193198021,Hunt L.,1,1,1,0,0,0
57193201381,Allen K.T.,0,1,1,1,0,1
57193201867,Moya C.,1,1,1,0,0,0
57193203902,Montgomery M.D.,4,4,4,0,0,0
57193209770,Greussing E.,1,1,1,0,0,0
57193209931,Yang P.,1,1,1,0,0,0
57193213959,Uchikoshi F.,1,1,1,0,0,0
57193223993,Fong C.,5,5,5,0,0,0
57193231928,Wang J.,1,1,1,0,0,0
57193236353,Fesenfeld L.P.,5,6,6,1,0,1
57193245871,Liu X.,1,1,1,0,0,0
57193264144,Shafranek R.,2,2,2,0,0,0
57193267938,Gutting R.S.,1,1,1,0,0,0
57193268322,Schneider J.,1,1,1,0,0,0
57193270976,Boumans D.,1,1,1,0,0,0
57193273455,Martin L.,3,3,3,0,0,0
57193276705,Busby E.C.,2,2,2,0,0,0
57193279870,Stewart M.A.,1,1,1,0,0,0
57193281350,Lee M.M.,1,1,1,0,0,0
57193307615,Lennon C.,1,1,1,0,0,0
57193319886,Cheng T.,1,1,1,0,0,0
57193325371,Favara M.,0,1,1,1,0,1
57193335045,Kim E.,1,1,1,0,0,0
57193339049,Hu B.,1,1,1,0,0,0
57193366780,Snead W.,1,1,1,0,0,0
57193385216,Zhu X.,1,1,1,0,0,0
57193385500,Tipler K.,1,1,1,0,0,0
57193392021,Verma R.,0,1,1,1,0,1
57193393206,Zeng C.,1,1,1,0,0,0
57193403057,Ward P.,1,1,1,0,0,0
57193456952,House L.,1,1,1,0,0,0
57193486891,Jacobs N.,1,1,1,0,0,0
57193493473,Baute S.,2,2,2,0,0,0
57193501316,Gärtner M.,1,1,1,0,0,0
57193521313,Kuhn P.M.,2,2,2,0,0,0
57193537553,Barnum T.C.,1,1,1,0,0,0
57193538413,Agerberg M.,4,4,4,0,0,0
57193539572,Snider K.L.G.,1,1,1,0,0,0
57193559107,Schraefel M.C.,1,1,1,0,0,0
57193563982,Lu S.,1,1,1,0,0,0
57193571487,Mulindwa J.,1,1,1,0,0,0
57193571551,Sinmazdemir T.,0,1,1,1,0,1
57193583701,Davies E.,1,1,1,0,0,0
57193600348,Butt S.,1,1,1,0,0,0
57193650853,Furnas A.C.,1,1,1,0,0,0
57193669308,Stewart E.,1,1,1,0,0,0
57193689116,Lundberg I.,1,1,1,0,0,0
57193699680,Sadri S.R.,0,1,1,1,0,1
57193708555,Lee M.,1,1,1,0,0,0
57193711592,Richards D.,2,2,2,0,0,0
57193717099,Ling M.,1,1,1,0,0,0
57193722275,Yildirim T.M.,2,2,2,0,0,0
57193728498,Oude Groeniger J.,1,1,1,0,0,0
57193736163,Snegovaya M.,1,1,1,0,0,0
57193737528,Tappin B.M.,5,5,5,0,0,0
57193744212,Qu H.,1,1,1,0,0,0
57193745204,Wulff J.N.,1,1,1,0,0,0
57193750395,Burcu Bayram A.,1,1,1,0,0,0
57193751213,Blakey R.,1,1,1,0,0,0
57193761730,Becker S.,1,1,1,0,0,0
57193762144,Teixidó J.J.,1,1,1,0,0,0
57193771938,Ristea A.,1,1,1,0,0,0
57193775932,Hernández-Alava M.,1,1,1,0,0,0
57193789308,Shen S.V.,1,1,1,0,0,0
57193803576,Ekl E.A.,1,1,1,0,0,0
57193807390,Jensen L.E.,1,1,1,0,0,0
57193807843,Reich S.,1,1,1,0,0,0
57193839567,Leer J.,1,1,1,0,0,0
57193845164,Howell E.L.,1,1,1,0,0,0
57193850875,Becker J.,1,1,1,0,0,0
57193851214,Leutert W.,1,1,1,0,0,0
57193851443,Holloway K.,1,1,1,0,0,0
57193878903,Kim H.,1,1,1,0,0,0
57193879084,Nemčok M.,1,1,1,0,0,0
57193884884,de Kadt D.,2,2,2,0,0,0
57193885870,Hoffmann R.,1,1,1,0,0,0
57193886773,Marin Hellwege J.,1,1,1,0,0,0
57193889125,Dingler S.C.,1,1,1,0,0,0
57193896526,Bor A.,1,1,1,0,0,0
57193897343,Hameleers M.,4,4,4,0,0,0
57193925553,Koivula A.,2,2,2,0,0,0
57193953860,Reynolds J.P.,3,3,3,0,0,0
57193960024,Zhang L.,1,1,1,0,0,0
57193991488,DellaValle N.,1,1,1,0,0,0
57194000268,Reynolds C.,1,1,1,0,0,0
57194016637,Kindt M.T.,1,1,1,0,0,0
57194024038,Gray T.,1,1,1,0,0,0
57194028639,Lupton D.L.,5,5,5,0,0,0
57194031297,Dodge C.E.,1,1,1,0,0,0
57194032380,Kantack B.R.,2,2,2,0,0,0
57194034381,Redman S.M.,1,1,1,0,0,0
57194042183,Robert V.,1,1,1,0,0,0
57194065952,Paradis M.,1,1,1,0,0,0
57194070381,Candon M.,1,1,1,0,0,0
57194071162,Zilis M.A.,3,3,3,0,0,0
57194074658,Lee J.,1,1,1,0,0,0
57194103896,Badaan V.,1,1,1,0,0,0
57194110137,Pond A.,1,1,1,0,0,0
57194113700,Holland B.E.,1,1,1,0,0,0
57194123547,Wilmers N.,1,1,1,0,0,0
57194125131,Mireles A.,1,1,1,0,0,0
57194134699,Honig D.A.N.,1,1,1,0,0,0
57194142648,Freihardt J.,1,1,1,0,0,0
57194158656,Kironská K.,1,1,1,0,0,0
57194166594,Chou W.,1,1,1,0,0,0
57194167289,McCauley E.J.,1,1,1,0,0,0
57194181226,Waggoner P.D.,1,1,1,0,0,0
57194185826,Tjaden J.,1,1,1,0,0,0
57194194366,Schnabel J.,1,1,1,0,0,0
57194195755,Yu S.,1,1,1,0,0,0
57194201478,Wang H.,1,1,1,0,0,0
57194205593,Feng Y.,1,1,1,0,0,0
57194206238,Mendzheritskaya J.,1,1,1,0,0,0
57194212392,Sawyer K.,1,1,1,0,0,0
57194242634,Lyons V.,1,1,1,0,0,0
57194245881,Haas N.,1,1,1,0,0,0
57194246305,Yadon N.,2,2,2,0,0,0
57194247018,Siegel A.A.,2,2,2,0,0,0
57194247749,Kirkland P.A.,1,1,1,0,0,0
57194267454,Goh P.H.,1,1,1,0,0,0
57194276438,Kweon Y.,3,3,3,0,0,0
57194278434,Kursani S.,2,2,2,0,0,0
57194284842,Anspach N.M.,4,4,4,0,0,0
57194295073,Mosinger E.,1,1,1,0,0,0
57194325541,Liebertz S.,4,4,4,0,0,0
57194329179,Aziz M.,1,1,1,0,0,0
57194337944,Anjum G.,1,1,1,0,0,0
57194339008,Cavaliere V.,1,1,1,0,0,0
57194342913,Blassnig S.,1,1,1,0,0,0
57194348514,Kuo M.f.,1,1,1,0,0,0
57194387711,Lee J.,1,1,1,0,0,0
57194387921,Escande A.,1,1,1,0,0,0
57194393515,Ventura T.,6,7,7,1,0,1
57194397395,Şaşmaz A.,1,1,1,0,0,0
57194398554,de Seta G.,1,1,1,0,0,0
57194423488,Mikhaylova O.,1,1,1,0,0,0
57194428502,Ibbett H.,1,1,1,0,0,0
57194432209,Cordell R.,1,1,1,0,0,0
57194434683,Wang Y.,1,1,1,0,0,0
57194441646,Ralston R.,2,2,2,0,0,0
57194443957,Dello Russo G.,1,1,1,0,0,0
57194455516,Unkel J.,1,1,1,0,0,0
57194455907,Harsey S.J.,1,1,1,0,0,0
57194464852,Zhou Q.,1,1,1,0,0,0
57194497668,Fischer T.,1,1,1,0,0,0
57194512746,Runge K.,1,1,1,0,0,0
57194518864,Fang A.H.,1,1,1,0,0,0
57194519825,Shevorykin A.,0,1,1,1,0,1
57194528783,Gooch A.,2,2,2,0,0,0
57194540144,Gomez-Aguinaga B.,1,1,1,0,0,0
57194540200,Mutz M.,1,1,1,0,0,0
57194541787,Schieferdecker D.,1,1,1,0,0,0
57194551467,Bisbee J.,1,1,1,0,0,0
57194566473,Toossi S.,1,1,1,0,0,0
57194570227,Decius J.,1,1,1,0,0,0
57194578233,Yamada M.,1,1,1,0,0,0
57194578404,Wang A.H.E.,5,5,5,0,0,0
57194579298,Godfrey M.,1,1,1,0,0,0
57194582682,Park C.,1,1,1,0,0,0
57194584308,Fu R.T.M.,1,1,1,0,0,0
57194588839,Van Belle E.,2,2,2,0,0,0
57194589804,Yan W.,1,1,1,0,0,0
57194594934,Duncan M.,1,1,1,0,0,0
57194602493,Bazo Vienrich A.,1,1,1,0,0,0
57194604522,Bertholini F.,1,1,1,0,0,0
57194609256,Bjornavold A.,0,1,1,1,0,1
57194618770,Neimanns E.,2,2,2,0,0,0
57194624912,Xiao Y.,1,1,1,0,0,0
57194637850,Götz M.,1,1,1,0,0,0
57194640122,Andersen H.K.,1,1,1,0,0,0
57194646673,Koh K.,1,1,1,0,0,0
57194681684,Mauk M.,1,1,1,0,0,0
57194693574,Fernandes S.,3,3,3,0,0,0
57194694233,Schäfer C.,2,2,2,0,0,0
57194699703,MacDonald A.W.,1,1,1,0,0,0
57194702655,Chabris C.F.,1,1,1,0,0,0
57194713738,Holder K.,1,1,1,0,0,0
57194715576,Lane D.S.,1,1,1,0,0,0
57194726354,Obenauer W.G.,1,1,1,0,0,0
57194746810,Paruzel A.,1,1,1,0,0,0
57194769640,Jonnson M.R.,1,1,1,0,0,0
57194779298,Steimanis I.,1,1,1,0,0,0
57194785391,Shakeel M.D.,1,1,1,0,0,0
57194785951,DeAngelis C.A.,1,1,1,0,0,0
57194787042,Gruffydd-Jones J.J.,2,2,2,0,0,0
57194818115,Laws S.,2,2,2,0,0,0
57194873884,Skigin N.,1,1,1,0,0,0
57194876389,Cornesse C.,1,1,1,0,0,0
57194903208,Oestman J.,1,1,1,0,0,0
57194975902,Ufer D.J.,1,1,1,0,0,0
57194978640,Albuyeh R.,1,1,1,0,0,0
57195035090,Tanibe T.,2,2,2,0,0,0
57195068177,Achury S.,1,1,1,0,0,0
57195071730,Galvin M.A.,0,1,1,1,0,1
57195110522,Wilson K.L.,1,1,1,0,0,0
57195208345,Sharma K.,1,1,1,0,0,0
57195226946,Weinberg E.M.,1,1,1,0,0,0
57195231718,Metheney E.A.,2,2,2,0,0,0
57195235434,Mroz J.,1,1,1,0,0,0
57195238769,Vittori D.,3,3,3,0,0,0
57195241083,Freundt J.,1,1,1,0,0,0
57195247160,Kearns E.M.,3,3,3,0,0,0
57195252255,Johannesson M.P.,2,2,2,0,0,0
57195283937,Freeman A.L.J.,1,1,1,0,0,0
57195303305,Hummel C.,1,1,1,0,0,0
57195304175,Gerosa T.,1,1,1,0,0,0
57195306129,Virgin S.G.,1,1,1,0,0,0
57195306381,Simmler M.,1,1,1,0,0,0
57195307283,Bodkin C.P.,1,1,1,0,0,0
57195308350,Amaya A.,1,1,1,0,0,0
57195308668,Eisnecker P.S.,1,1,1,0,0,0
57195309464,Larner J.,3,3,3,0,0,0
57195328224,Perna R.,1,1,1,0,0,0
57195335198,Park J.,1,1,1,0,0,0
57195345132,McElhattan D.,1,1,1,0,0,0
57195353720,Markovich Z.,1,1,1,0,0,0
57195354107,Pannico R.,2,2,2,0,0,0
57195368522,Marriage N.D.,1,1,1,0,0,0
57195376182,Ahmed S.,2,2,2,0,0,0
57195396927,Bilbil E.T.,1,1,1,0,0,0
57195403081,Heiserman N.,2,2,2,0,0,0
57195411745,Stritzelberger J.,1,1,1,0,0,0
57195412145,Frisch-Aviram N.,1,1,1,0,0,0
57195426931,Fracarolli Nunes M.,1,1,1,0,0,0
57195445132,Yang F.,2,2,2,0,0,0
57195457168,Chaikind J.R.,0,1,1,1,0,1
57195475847,Caines V.,1,1,1,0,0,0
57195487384,Scarborough W.J.,2,2,2,0,0,0
57195489398,Hoffman C.Y.,1,1,1,0,0,0
57195494836,Miner A.,1,1,1,0,0,0
57195510486,Broderstad T.S.,2,2,2,0,0,0
57195518037,Fernandez-Lozano I.,1,1,1,0,0,0
57195522139,Blount-Hill K.L.,1,1,1,0,0,0
57195528045,St. John V.J.,2,2,2,0,0,0
57195533074,McConnell C.,1,1,1,0,0,0
57195540369,Good M.C.,1,1,1,0,0,0
57195546381,Li J.,2,2,2,0,0,0
57195554857,Kang T.,1,1,1,0,0,0
57195556713,Hartley K.,1,1,1,0,0,0
57195560302,Adegbola O.,1,1,1,0,0,0
57195562641,Noda Y.,1,1,1,0,0,0
57195570597,Koehlmoos T.P.,1,1,1,0,0,0
57195575076,Mello E.,1,1,1,0,0,0
57195584097,Figueroa L.,1,1,1,0,0,0
57195589914,Parlevliet J.,1,1,1,0,0,0
57195607780,Mackenna B.,1,1,1,0,0,0
57195635892,Kim M.,2,2,2,0,0,0
57195638508,Rudolfsen I.,1,1,1,0,0,0
57195641525,Yacoubou Djima I.,1,1,1,0,0,0
57195641764,Somers L.J.,1,1,1,0,0,0
57195642500,Thompson A.J.,2,2,2,0,0,0
57195642839,Diament S.M.,1,1,1,0,0,0
57195677019,Zhang J.J.,1,1,1,0,0,0
57195681027,Kuk J.,2,2,2,0,0,0
57195681427,McIntyre A.,1,1,1,0,0,0
57195685567,Staewa D.,1,1,1,0,0,0
57195720477,Silagadze N.,1,1,1,0,0,0
57195724432,Del Mercado S.V.,1,1,1,0,0,0
57195735669,Zoizner A.,1,1,1,0,0,0
57195755544,Spiker D.A.,1,1,1,0,0,0
57195756147,Yang B.X.,1,1,1,0,0,0
57195757748,Psimas D.,1,1,1,0,0,0
57195761195,Araújo V.,1,1,1,0,0,0
57195773542,de Vries I.,1,1,1,0,0,0
57195775683,Kozyreva A.,1,1,1,0,0,0
57195806789,Grübel J.,1,1,1,0,0,0
57195886731,Soroka G.,1,1,1,0,0,0
57195917752,Albacete N.,1,1,1,0,0,0
57195940126,Upadhye B.,1,1,1,0,0,0
57195965902,Pink S.,1,1,1,0,0,0
57195980753,Goyal N.,2,2,2,0,0,0
57195986119,Magni G.,4,4,4,0,0,0
57195994878,Kustov A.,3,3,3,0,0,0
57195999460,Shockley B.,2,2,2,0,0,0
57196018965,Bystranowski P.,1,1,1,0,0,0
57196031807,Chow W.M.,3,3,3,0,0,0
57196032389,Donald W.E.,1,1,1,0,0,0
57196049750,Jaynes C.M.,3,3,3,0,0,0
57196051056,Pereira M.M.,2,2,2,0,0,0
57196051980,Jang D.C.,1,1,1,0,0,0
57196052085,Bloem J.R.,1,1,1,0,0,0
57196061151,Canelo K.S.,4,4,4,0,0,0
57196067882,Fairchild R.M.,1,1,1,0,0,0
57196072289,Del Ponte A.,0,1,1,1,0,1
57196076952,Schelfhout S.,1,1,1,0,0,0
57196082576,Fuchs C.,1,1,1,0,0,0
57196083902,Ulvestad M.E.S.,1,1,1,0,0,0
57196087270,Mu W.,1,1,1,0,0,0
57196094867,Stalph F.,1,1,1,0,0,0
57196096475,Laker B.,2,2,2,0,0,0
57196119988,Sutcliffe J.T.,1,1,1,0,0,0
57196135622,Lee J.,1,1,1,0,0,0
57196187488,Haner M.,3,3,3,0,0,0
57196191739,Ma J.,1,1,1,0,0,0
57196195555,Lee H.,1,1,1,0,0,0
57196203019,Zhang Y.,1,1,1,0,0,0
57196223579,Dietz C.,1,1,1,0,0,0
57196228321,Kim S.,2,2,2,0,0,0
57196235817,Gan D.,1,1,1,0,0,0
57196262755,Ejaz W.,1,1,1,0,0,0
57196312978,Liu Y.,1,1,1,0,0,0
57196350443,Subramaniam M.,3,3,3,0,0,0
57196355794,Wang L.,1,1,1,0,0,0
57196370526,Kenny J.,1,1,1,0,0,0
57196373383,Hornung J.,1,1,1,0,0,0
57196390820,Robin Devroe,8,8,8,0,0,0
57196403479,McDonald J.,6,6,6,0,0,0
57196450692,Robichaud J.M.,1,1,1,0,0,0
57196457809,Aizpurua E.,3,3,3,0,0,0
57196459679,Chapman H.S.,1,1,1,0,0,0
57196461514,Armenta B.M.,1,1,1,0,0,0
57196465895,Kovács B.,1,1,1,0,0,0
57196475162,Cappella Zielinski R.,1,1,1,0,0,0
57196484178,Wang X.,0,1,1,1,0,1
57196486429,Gloor J.L.,1,1,1,0,0,0
57196487367,Grundmann S.,1,1,1,0,0,0
57196724830,Krewson C.N.,3,3,3,0,0,0
57196739773,Reny T.T.,1,1,1,0,0,0
57196939785,Burke J.,1,1,1,0,0,0
57196944083,Mann M.,1,1,1,0,0,0
57196953331,Miwa H.,2,2,2,0,0,0
57197026011,Rosenbaum D.L.,0,1,1,1,0,1
57197132756,Vera D.,1,1,1,0,0,0
57197241295,Duggan A.,1,1,1,0,0,0
57197399735,Joseph K.,1,1,1,0,0,0
57197439585,Neufeld M.,1,1,1,0,0,0
57197496017,Morley A.,0,1,1,1,0,1
57197542956,Berglund E.,1,1,1,0,0,0
57197706244,Wen B.,2,2,2,0,0,0
57197713052,Lits G.,1,1,1,0,0,0
57197715750,Britwum K.,1,1,1,0,0,0
57197735796,Marier C.J.,1,1,1,0,0,0
57197736671,Yue J.,2,2,2,0,0,0
57197738106,Savin N.,1,1,1,0,0,0
57197742179,Parth A.M.,1,1,1,0,0,0
57197758938,Rossi-Lamastra C.,1,1,1,0,0,0
57197763705,Chen F.Y.,3,3,3,0,0,0
57197765611,Kilavuz M.T.,3,3,3,0,0,0
57197771532,Boyer M.M.,2,2,2,0,0,0
57197773213,Umpierrez de Reguero S.,1,1,1,0,0,0
57197779651,Deakin M.,1,1,1,0,0,0
57197781266,Bleemer Z.,0,1,1,1,0,1
57197786631,Lang A.C.,0,1,1,1,0,1
57197796572,Liang S.,1,1,1,0,0,0
57197824945,Williams R.J.,1,1,1,0,0,0
57197826211,Lyngdoh T.,1,1,1,0,0,0
57197844379,Forster A.G.,2,2,2,0,0,0
57197855117,Reynolds E.,1,1,1,0,0,0
57197861765,Goel N.,1,1,1,0,0,0
57197871227,Kiebler J.M.,2,2,2,0,0,0
57198156126,Meehan P.,1,1,1,0,0,0
57198214671,Anderson C.E.,1,1,1,0,0,0
57198248219,Nelson T.E.,2,2,2,0,0,0
57198422125,van Lent M.,1,1,1,0,0,0
57198425432,Ashmead R.,1,1,1,0,0,0
57198431116,Čopík J.,1,1,1,0,0,0
57198431305,Lee J.G.L.,1,1,1,0,0,0
57198433674,Bohlmann C.,1,1,1,0,0,0
57198434243,Chiavenna C.,1,1,1,0,0,0
57198436182,Kim A.J.,1,1,1,0,0,0
57198448076,Pyo J.,1,1,1,0,0,0
57198452172,Hughes T.,1,1,1,0,0,0
57198505403,Lu X.,1,1,1,0,0,0
57198573093,Jiang J.,1,1,1,0,0,0
57198706927,Zhang T.,1,1,1,0,0,0
57198771342,López García A.I.,3,3,3,0,0,0
57198776390,Lebedev D.,0,1,1,1,0,1
57198803740,Hummel M.A.,1,1,1,0,0,0
57198864324,Winters E.,1,1,1,0,0,0
57198885365,Castanho Silva B.,1,1,1,0,0,0
57199030804,Singh H.,0,1,1,1,0,1
57199043582,Huang W.H.,2,2,2,0,0,0
57199091553,Xu X.,1,1,1,0,0,0
57199160172,Cox Han L.,1,1,1,0,0,0
57199170444,Jeannet A.M.,2,2,2,0,0,0
57199171427,Oll J.,1,1,1,0,0,0
57199232757,Rubenstein A.,1,1,1,0,0,0
57199403368,Hadzic D.,3,3,3,0,0,0
57199406768,Ladini R.,4,4,4,0,0,0
57199499163,Huwyler O.,1,1,1,0,0,0
57199654737,Feierherd G.,1,1,1,0,0,0
57199743520,Syrjämäki A.H.,1,1,1,0,0,0
57199751619,Holm J.M.,1,1,1,0,0,0
57199871333,Nielsen M.W.,1,1,1,0,0,0
57200005154,Lynn Skaggs S.,1,1,1,0,0,0
57200014829,Lightner A.D.,1,1,1,0,0,0
57200042567,Geras M.J.,1,1,1,0,0,0
57200045281,Helland H.S.,1,1,1,0,0,0
57200071597,Chen B.M.,1,1,1,0,0,0
57200072843,Sylvester S.M.,3,3,3,0,0,0
57200079074,Tröndle T.,1,1,1,0,0,0
57200100969,Han E.,3,3,3,0,0,0
57200112729,Vilaça L.,1,1,1,0,0,0
57200167820,Kremsmayer T.P.,1,1,1,0,0,0
57200200421,Robertson F.,1,1,1,0,0,0
57200202705,Bremer B.,5,5,5,0,0,0
57200211135,Portmann L.,2,2,2,0,0,0
57200214442,Paulis E.,2,2,2,0,0,0
57200226249,Hailey C.A.,6,6,6,0,0,0
57200277714,Guul T.S.,2,2,2,0,0,0
57200286837,Evers M.M.,1,1,1,0,0,0
57200312563,Lee Y.J.,2,2,2,0,0,0
57200321724,Chirat A.,1,1,1,0,0,0
57200324062,Joseph M.F.,1,1,1,0,0,0
57200335797,Winters M.,1,1,1,0,0,0
57200338175,Aksoy C.G.,1,1,1,0,0,0
57200366267,P. Goddu A.,1,1,1,0,0,0
57200366401,Huff J.,2,2,2,0,0,0
57200367321,Kishishita D.,3,3,3,0,0,0
57200370360,Hellyer J.,1,1,1,0,0,0
57200371119,Rogol N.C.,5,5,5,0,0,0
57200374014,Leong A.D.,1,1,1,0,0,0
57200382485,McDonald P.,3,3,3,0,0,0
57200389321,Lee J.C.,1,1,1,0,0,0
57200410139,Ashokkumar A.,1,1,1,0,0,0
57200410188,Mertens A.,1,1,1,0,0,0
57200410832,Doroshenko L.,1,1,1,0,0,0
57200412399,Öztürk A.,2,2,2,0,0,0
57200417868,Thompson O.P.,1,1,1,0,0,0
57200438800,Reddie A.W.,1,1,1,0,0,0
57200439632,Liu S.,1,1,1,0,0,0
57200443209,Daniel J.L.,1,1,1,0,0,0
57200444586,Sivén D.,1,1,1,0,0,0
57200444849,Hsiao Y.,3,3,3,0,0,0
57200447460,Motta M.,5,5,5,0,0,0
57200495515,Wuttke A.,5,5,5,0,0,0
57200500922,Collignon S.,2,2,2,0,0,0
57200503206,Feitosa F.,1,1,1,0,0,0
57200506081,Sevi S.,3,3,3,0,0,0
57200527615,Schlosser S.,1,1,1,0,0,0
57200536217,Snagovsky F.,3,3,3,0,0,0
57200538868,Aiello M.F.,1,1,1,0,0,0
57200540784,Shin G.,1,1,1,0,0,0
57200542492,Malik R.,2,2,2,0,0,0
57200548862,Burge C.D.,2,2,2,0,0,0
57200550161,Stauffer K.E.,1,1,1,0,0,0
57200565323,Harborth D.,1,1,1,0,0,0
57200578050,Nikkhah H.R.,2,2,2,0,0,0
57200606430,Lutz P.,2,2,2,0,0,0
57200610365,Rozek L.S.,1,1,1,0,0,0
57200614985,Rosenzweig L.R.,3,3,3,0,0,0
57200615816,Pedersen V.M.L.,1,1,1,0,0,0
57200619650,Vera S.,3,3,3,0,0,0
57200625877,Sorace M.,1,1,1,0,0,0
57200642743,Bello-Gomez R.A.,2,2,2,0,0,0
57200650782,Herzog S.,2,2,2,0,0,0
57200673239,Biolcati F.,1,1,1,0,0,0
57200674437,Lai J.,0,1,1,1,0,1
57200689241,Haas G.C.,1,1,1,0,0,0
57200689559,Krishnarajan S.,3,3,3,0,0,0
57200694433,Hong M.H.,1,1,1,0,0,0
57200696708,Lössbroek J.,2,2,2,0,0,0
57200699271,Cruz Nichols V.,1,1,1,0,0,0
57200720108,Döring S.,1,1,1,0,0,0
57200720558,Strebel M.A.,1,1,1,0,0,0
57200726556,van der Veer R.,1,1,1,0,0,0
57200730945,Tyler D.H.F.,1,1,1,0,0,0
57200731702,Laenen T.,2,2,2,0,0,0
57200751177,Baeckström Y.,1,1,1,0,0,0
57200755417,Jungkunz S.,2,2,2,0,0,0
57200767103,Azar A.,1,1,1,0,0,0
57200786697,Xia Y.,1,1,1,0,0,0
57200789173,Geraghty C.,1,1,1,0,0,0
57200795715,Pettit W.,1,1,1,0,0,0
57200795890,Niloufer A. Siddiqui,8,8,8,0,0,0
57200914678,Meunier L.,1,1,1,0,0,0
57200919877,Hallsson B.G.,1,1,1,0,0,0
57200928636,Lee S.M.,1,1,1,0,0,0
57200934856,Dudley J.S.K.,1,1,1,0,0,0
57200983023,Przeszlowski K.,1,1,1,0,0,0
57200986703,Orazani S.N.,1,1,1,0,0,0
57200990607,Santos M.R.,3,3,3,0,0,0
57200994134,Adler L.,1,1,1,0,0,0
57201020546,Giraudeau B.,1,1,1,0,0,0
57201025774,Leber A.,1,1,1,0,0,0
57201040636,Schmidt E.,1,1,1,0,0,0
57201060241,Weir K.R.,1,1,1,0,0,0
57201069823,Courtney M.R.,1,1,1,0,0,0
57201084660,Werner H.,1,1,1,0,0,0
57201108649,Xena C.,1,1,1,0,0,0
57201108693,Whitehead E.M.,1,1,1,0,0,0
57201111171,Jin Y.,1,1,1,0,0,0
57201121771,Ladam C.,1,1,1,0,0,0
57201128653,Crijns T.,3,3,3,0,0,0
57201130792,Lee D.S.,4,4,4,0,0,0
57201194161,Bertogg A.,1,1,1,0,0,0
57201216107,Dietrich B.J.,1,1,1,0,0,0
57201261078,Bosch O.J.,1,1,1,0,0,0
57201261960,Blackman A.D.,2,2,2,0,0,0
57201266733,Fisher K.A.,1,1,1,0,0,0
57201279291,Savolainen I.,1,1,1,0,0,0
57201289953,Crawfurd L.,1,1,1,0,0,0
57201297683,Mourtgos S.M.,4,4,4,0,0,0
57201301432,Ye Z.,1,1,1,0,0,0
57201308682,Gunaydin H.,1,1,1,0,0,0
57201333058,Liu D.,1,1,1,0,0,0
57201338729,Merkley E.,6,7,7,1,0,1
57201349883,Forman-Rabinovici A.,1,1,1,0,0,0
57201351043,Kang S.,1,1,1,0,0,0
