authid,name,n_articles,n_us_articles,n_us_explicit,n_us_inferred,n_non_us,n_unclear,n_unreviewed,n_not_applicable,n_us_upper,n_reviewed,annotation_coverage,resolved_geography_coverage,n_geography_conflicts,n_mixed_country_us_articles,article_ids,scope,count_interpretation,us_competition_rank,us_display_position,all_competition_rank
23094702500,Loibl C.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105015192078,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3337,2190
23096696200,Weibel A.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,77950538126,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3338,2190
23097886900,Lupiáñez-Villanueva F.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85086008635,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3339,2190
23099346400,Baumann S.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105048747889,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3340,2190
23099465500,Delavande A.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,84942549774,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3341,2190
23099621000,Gundersen D.A.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85121980377,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3342,2190
23101772000,Waxman M.J.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85129685284,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3343,2190
23102878800,Hadden J.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85138752090,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3344,2190
23110797300,Markus S.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85190152629,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3345,2190
23134892100,Hipp L.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105046308236,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3346,2190
23135446000,Malul M.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,84969834433,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3347,2190
23135666200,Wolf J.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,84897440930,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3348,2190
23392991000,Markovits D.B.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105015076143,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3349,2190
23393148800,Nasi G.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85026363078,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3350,2190
23394008500,Powdthavee N.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85045615462,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3351,2190
23394196200,Wolf C.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85127278669,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3352,2190
23395037300,Klass G.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85169683944,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3353,2190
23395434800,Strandberg K.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85115988936,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3354,2190
23395504300,van Spanje J.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85041387534,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3355,2190
23396003400,Belschak F.D.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85112404761,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3356,2190
23398508300,Spoto A.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85122651404,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3357,2190
23399228800,Verdon M.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105045048993,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3358,2190
23468610900,Soler L.C.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85158975583,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3359,2190
23468967400,Dieckmann N.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85053904210,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3360,2190
23469286500,Hayibor S.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,84928403676,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3361,2190
23470825600,Stadelmann-Steffen I.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85208312073,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3362,2190
23474758400,Pastukhov A.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85128451129,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3363,2190
23477589300,Kocabıyıkoğlu A.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105018012857,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3364,2190
23477842700,McElwain K.M.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85105086067,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3365,2190
23479770300,Hernaus T.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85130211367,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3366,2190
23480101700,Mäs M.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85202995551,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3367,2190
23480664700,Vanderelst D.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85125332474,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3368,2190
23481991500,Lanz B.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85096552068,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3369,2190
23485958900,Lüftenegger M.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105039818693,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3370,2190
23489169000,Harper S.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105034762648,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3371,2190
23489242000,Mechtenberg L.,1,0,0,0,1,0,0,0,0,1,1.0,1.0,0,0,85183940490,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3372,2190
23489424200,Kuwabara K.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,84933060293,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3373,2190
23490348300,Thurman N.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85192576907,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3374,2190
23490810700,Stadlinger B.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105010610792,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3375,2190
23494432900,Zagheni E.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105024566039,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3376,2190
23499589500,Torrente F.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85137791448,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3377,2190
23566347000,Berenson M.P.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105002056233,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3378,2190
23567164700,Passmore S.R.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85171599946,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3379,2190
23567461900,Bipp T.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85204431970,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3380,2190
23568817000,Toledo D.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85111477522,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3381,2190
23569738700,Kern H.L.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,84867424852,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3382,2190
23570205300,Yoon J.D.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85041561306,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3383,2190
23570798600,Clark T.S.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,84930590808,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3384,2190
23666343400,Adman P.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85173552862,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3385,2190
23666416000,Albright J.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,81555205787,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3386,2190
23666590700,Chatterjee S.,1,0,0,0,0,1,0,0,1,1,1.0,0.0,0,0,85033213465,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3387,2190
23666731900,Delis M.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85098725919,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3388,2190
23667382100,Hassan S.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85079450400,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3389,2190
23667829900,Kwon H.Y.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85212405352,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3390,2190
23768124100,Goeminne S.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85041652929,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3391,2190
23969494600,Lenz G.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85066987803,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3392,2190
23972407400,Aichberger M.C.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105048950803,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3393,2190
23978102100,Howard C.J.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85010918098,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3394,2190
23978872400,von Stein J.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85143608381,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3395,2190
23983438800,Ubfal D.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85082647803,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3396,2190
23988459900,Bergenholtz C.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85115603219,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3397,2190
23990019000,Apel R.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105007249723,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3398,2190
23990737400,Krishnamurti T.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85086346137,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3399,2190
23991742400,Schreier M.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85092362534,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3400,2190
23995215600,Creutzig F.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105004674181,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3401,2190
23996133000,Pluske J.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,84929688885,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3402,2190
24067420500,Rakoczy K.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85190392727,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3403,2190
24068168100,Trautmann S.T.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85171195220,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3404,2190
24069642000,Vollan B.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85029469896,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3405,2190
24071417700,McGhee E.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,84938922898,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3406,2190
24072052100,Tankebe J.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105017076767,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3407,2190
24073391000,Rese A.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85169422196,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3408,2190
24079494100,Das E.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85113335222,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3409,2190
24079880400,Bearfield D.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,84872403321,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3410,2190
24081211700,Pelligra V.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105044993762,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3411,2190
24167175500,Wolf J.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85048595481,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3412,2190
24168376800,Haisley E.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,79952027700,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3413,2190
24171613400,Percheski C.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105040965501,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3414,2190
24173061700,Lee J.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85186607392,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3415,2190
24173705700,Schlueter E.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85034236232,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3416,2190
24174004400,Cellina F.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105018117961,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3417,2190
24177695400,Woon J.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85150513645,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3418,2190
24278682700,Al-Natour S.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85097987004,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3419,2190
24286280100,Sobisch A.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85013354766,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3420,2190
24315151700,Qian J.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85207005687,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3421,2190
24319350600,Wang Y.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85217711089,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3422,2190
24329697200,Pope D.G.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85127270458,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3423,2190
24330556000,Bartczak A.M.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85208985561,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3424,2190
24330798200,Adler G.J.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,84961727022,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3425,2190
24335376700,Kuijpers K.F.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85042594244,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3426,2190
24336966400,van der Kleij R.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105001300969,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3427,2190
24337613700,Amos C.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105027391846,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3428,2190
24338112700,Ehrlich S.D.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,84897931804,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3429,2190
24339239800,Somer-Topcu Z.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85103707726,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3430,2190
24339805700,Zamir E.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,84970021918,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3431,2190
24340976500,Chen C.A.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105011277248,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3432,2190
24341791700,Metelska-Szaniawska K.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85211024270,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3433,2190
24342742500,Bond C.E.W.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105000020251,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3434,2190
24343584000,Greenbaum R.L.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,84924561457,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3435,2190
24376105500,Anduiza E.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,84881262311,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3436,2190
24376458800,Despard M.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85144453045,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3437,2190
24382098300,Shlafer R.J.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85219033053,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3438,2190
24399548300,Marteleto L.J.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105023170806,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3439,2190
24402689100,Pape S.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85104968887,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3440,2190
24435973100,Schillemans T.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85111110679,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3441,2190
24438034500,Mori K.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85101958833,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3442,2190
24441545200,Mancini S.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105034293043,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3443,2190
24448310000,Pauwels L.J.R.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85150702461,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3444,2190
24462862000,Wang D.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105002830599,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3445,2190
24464057400,Gachoud D.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105035021932,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3446,2190
24466546300,Gassmann F.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85179164179,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3447,2190
24466575600,Fudge D.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85109173631,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3448,2190
24467114100,Verge T.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85091655542,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3449,2190
24467527000,Elmelund-Præstekær C.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85027549067,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3450,2190
24469040900,Sinclair B.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85129366503,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3451,2190
24472408500,Thorson E.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85193512454,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3452,2190
24473362700,Ruiz I.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105045765546,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3453,2190
24475754300,Verger A.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85145902133,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3454,2190
24475948400,Wilkinson-Ryan T.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85169683944,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3455,2190
24476502000,Arretche M.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,86000780554,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3456,2190
24477075200,Di Maio M.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85090184873,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3457,2190
24481486200,Meredith M.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85126112515,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3458,2190
24490856400,Boucher J.C.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105037052423,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3459,2190
24491314200,Unni E.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85132662498,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3460,2190
24503192400,Jacobs A.M.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,84938513938,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3461,2190
24503743000,Gori Maia A.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105023170806,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,3462,2190
