variant,display_position,competition_rank,authid,name,n_articles,n_first,n_last,n_sole,n_first_excluding_sole,n_last_excluding_sole,score_tie_size,article_ids,scopus_author_url,status
narrower_query,8320,2652,57202381385,Asseburg J.,1,1,0,0,1,0,9283,85070524371,https://www.scopus.com/authid/detail.uri?authorId=57202381385,unvalidated_query_candidate_articles
narrower_query,8321,2652,57202388537,Prokop C.,1,1,0,0,1,0,9283,85104418253,https://www.scopus.com/authid/detail.uri?authorId=57202388537,unvalidated_query_candidate_articles
narrower_query,8322,2652,57202422996,Kadji K.,1,1,0,0,1,0,9283,85103342639,https://www.scopus.com/authid/detail.uri?authorId=57202422996,unvalidated_query_candidate_articles
narrower_query,8323,2652,57202454798,Cruz-Martínez R.R.,1,1,0,0,1,0,9283,85114645406,https://www.scopus.com/authid/detail.uri?authorId=57202454798,unvalidated_query_candidate_articles
narrower_query,8324,2652,57202461772,Kreuder A.,1,1,0,0,1,0,9283,85199775422,https://www.scopus.com/authid/detail.uri?authorId=57202461772,unvalidated_query_candidate_articles
narrower_query,8325,2652,57202465682,Hunt C.R.,1,1,0,0,1,0,9283,85196656384,https://www.scopus.com/authid/detail.uri?authorId=57202465682,unvalidated_query_candidate_articles
narrower_query,8326,2652,57202496237,Kumar B.N.P.,1,1,0,0,1,0,9283,85059020369,https://www.scopus.com/authid/detail.uri?authorId=57202496237,unvalidated_query_candidate_articles
narrower_query,8327,2652,57202496481,Perlman R.L.,1,0,1,0,0,1,9283,85138127882,https://www.scopus.com/authid/detail.uri?authorId=57202496481,unvalidated_query_candidate_articles
narrower_query,8328,2652,57202508546,Barclay P.,1,1,1,1,0,0,9283,75849128494,https://www.scopus.com/authid/detail.uri?authorId=57202508546,unvalidated_query_candidate_articles
narrower_query,8329,2652,57202514989,Wood M.,1,1,0,0,1,0,9283,105040392937,https://www.scopus.com/authid/detail.uri?authorId=57202514989,unvalidated_query_candidate_articles
narrower_query,8330,2652,57202534391,Lim H.W.,1,1,0,0,1,0,9283,85134596308,https://www.scopus.com/authid/detail.uri?authorId=57202534391,unvalidated_query_candidate_articles
narrower_query,8331,2652,57202548270,Johnson E.,1,0,1,0,0,1,9283,105027548046,https://www.scopus.com/authid/detail.uri?authorId=57202548270,unvalidated_query_candidate_articles
narrower_query,8332,2652,57202559142,Larson H.J.,1,0,1,0,0,1,9283,85133865161,https://www.scopus.com/authid/detail.uri?authorId=57202559142,unvalidated_query_candidate_articles
narrower_query,8333,2652,57202563610,Phillips M.R.,1,0,1,0,0,1,9283,84866729417,https://www.scopus.com/authid/detail.uri?authorId=57202563610,unvalidated_query_candidate_articles
narrower_query,8334,2652,57202599076,Burns C.,1,0,1,0,0,1,9283,105009510585,https://www.scopus.com/authid/detail.uri?authorId=57202599076,unvalidated_query_candidate_articles
narrower_query,8335,2652,57202601509,Kinney D.H.,1,0,1,0,0,1,9283,85129138718,https://www.scopus.com/authid/detail.uri?authorId=57202601509,unvalidated_query_candidate_articles
narrower_query,8336,2652,57202609561,Shay L.P.,1,1,0,0,1,0,9283,85145501819,https://www.scopus.com/authid/detail.uri?authorId=57202609561,unvalidated_query_candidate_articles
narrower_query,8337,2652,57202649991,Ralph-Nearman C.,1,1,0,0,1,0,9283,85117254892,https://www.scopus.com/authid/detail.uri?authorId=57202649991,unvalidated_query_candidate_articles
narrower_query,8338,2652,57202683363,Phalen H.J.,1,1,0,0,1,0,9283,85121876093,https://www.scopus.com/authid/detail.uri?authorId=57202683363,unvalidated_query_candidate_articles
narrower_query,8339,2652,57202697005,Halpern S.D.,1,1,0,0,1,0,9283,77950915585,https://www.scopus.com/authid/detail.uri?authorId=57202697005,unvalidated_query_candidate_articles
narrower_query,8340,2652,57202707450,Rhinehart S.,1,0,1,0,0,1,9283,85141125749,https://www.scopus.com/authid/detail.uri?authorId=57202707450,unvalidated_query_candidate_articles
narrower_query,8341,2652,57202709687,Lemke S.,1,1,0,0,1,0,9283,85099821314,https://www.scopus.com/authid/detail.uri?authorId=57202709687,unvalidated_query_candidate_articles
narrower_query,8342,2652,57202728282,Nagao H.,1,1,0,0,1,0,9283,105004428157,https://www.scopus.com/authid/detail.uri?authorId=57202728282,unvalidated_query_candidate_articles
narrower_query,8343,2652,57202733204,Marlow T.,1,1,0,0,1,0,9283,85146728303,https://www.scopus.com/authid/detail.uri?authorId=57202733204,unvalidated_query_candidate_articles
narrower_query,8344,2652,57202743924,Kong Y.,1,0,1,0,0,1,9283,85159144533,https://www.scopus.com/authid/detail.uri?authorId=57202743924,unvalidated_query_candidate_articles
narrower_query,8345,2652,57202771321,Kang J.,1,0,1,0,0,1,9283,85019129241,https://www.scopus.com/authid/detail.uri?authorId=57202771321,unvalidated_query_candidate_articles
narrower_query,8346,2652,57202778953,Varaine S.,1,1,1,1,0,0,9283,85164306063,https://www.scopus.com/authid/detail.uri?authorId=57202778953,unvalidated_query_candidate_articles
narrower_query,8347,2652,57202779315,Matthews S.A.,1,1,0,0,1,0,9283,85049314735,https://www.scopus.com/authid/detail.uri?authorId=57202779315,unvalidated_query_candidate_articles
narrower_query,8348,2652,57202779752,Harrington E.,1,1,0,0,1,0,9283,85201476347,https://www.scopus.com/authid/detail.uri?authorId=57202779752,unvalidated_query_candidate_articles
narrower_query,8349,2652,57202780050,Cohen E.D.,1,1,0,0,1,0,9283,105032667388,https://www.scopus.com/authid/detail.uri?authorId=57202780050,unvalidated_query_candidate_articles
narrower_query,8350,2652,57202785128,Duchesne S.,1,1,0,0,1,0,9283,85091161513,https://www.scopus.com/authid/detail.uri?authorId=57202785128,unvalidated_query_candidate_articles
narrower_query,8351,2652,57202785182,Skorge O.S.,1,0,1,0,0,1,9283,85104680611,https://www.scopus.com/authid/detail.uri?authorId=57202785182,unvalidated_query_candidate_articles
narrower_query,8352,2652,57202785404,Martinez M.,1,0,1,0,0,1,9283,85049314735,https://www.scopus.com/authid/detail.uri?authorId=57202785404,unvalidated_query_candidate_articles
narrower_query,8353,2652,57202793399,Subramanian N.,1,1,1,1,0,0,9283,105039485640,https://www.scopus.com/authid/detail.uri?authorId=57202793399,unvalidated_query_candidate_articles
narrower_query,8354,2652,57202808530,Velasco C.,1,0,1,0,0,1,9283,105007303071,https://www.scopus.com/authid/detail.uri?authorId=57202808530,unvalidated_query_candidate_articles
narrower_query,8355,2652,57202834498,Kumar M.E.,1,0,1,0,0,1,9283,85121247684,https://www.scopus.com/authid/detail.uri?authorId=57202834498,unvalidated_query_candidate_articles
narrower_query,8356,2652,57202849873,Velasco K.,1,0,1,0,0,1,9283,105031590282,https://www.scopus.com/authid/detail.uri?authorId=57202849873,unvalidated_query_candidate_articles
narrower_query,8357,2652,57202865624,Yang Z.,1,0,1,0,0,1,9283,105011694628,https://www.scopus.com/authid/detail.uri?authorId=57202865624,unvalidated_query_candidate_articles
narrower_query,8358,2652,57202888940,Hatch S.G.,1,1,0,0,1,0,9283,105029969569,https://www.scopus.com/authid/detail.uri?authorId=57202888940,unvalidated_query_candidate_articles
narrower_query,8359,2652,57202889312,Evans Comfort S.,1,0,1,0,0,1,9283,85070298883,https://www.scopus.com/authid/detail.uri?authorId=57202889312,unvalidated_query_candidate_articles
narrower_query,8360,2652,57202908502,Ishola A.,1,0,1,0,0,1,9283,84958545456,https://www.scopus.com/authid/detail.uri?authorId=57202908502,unvalidated_query_candidate_articles
narrower_query,8361,2652,57202910227,Smith R.,1,1,0,0,1,0,9283,85097217094,https://www.scopus.com/authid/detail.uri?authorId=57202910227,unvalidated_query_candidate_articles
narrower_query,8362,2652,57202914830,Vaughan M.,1,0,1,0,0,1,9283,85118334013,https://www.scopus.com/authid/detail.uri?authorId=57202914830,unvalidated_query_candidate_articles
narrower_query,8363,2652,57202915714,Guthrie S.K.,1,0,1,0,0,1,9283,85059031826,https://www.scopus.com/authid/detail.uri?authorId=57202915714,unvalidated_query_candidate_articles
narrower_query,8364,2652,57202923342,Lindsay S.L.,1,1,0,0,1,0,9283,85133677481,https://www.scopus.com/authid/detail.uri?authorId=57202923342,unvalidated_query_candidate_articles
narrower_query,8365,2652,57202924835,Munis B.K.,1,0,1,0,0,1,9283,85085621580,https://www.scopus.com/authid/detail.uri?authorId=57202924835,unvalidated_query_candidate_articles
narrower_query,8366,2652,57202928959,Politis J.,1,1,0,0,1,0,9283,85091101136,https://www.scopus.com/authid/detail.uri?authorId=57202928959,unvalidated_query_candidate_articles
narrower_query,8367,2652,57202951343,Canzonetta J.,1,0,1,0,0,1,9283,105009482233,https://www.scopus.com/authid/detail.uri?authorId=57202951343,unvalidated_query_candidate_articles
narrower_query,8368,2652,57202952771,Jost P.,1,0,1,0,0,1,9283,105042461713,https://www.scopus.com/authid/detail.uri?authorId=57202952771,unvalidated_query_candidate_articles
narrower_query,8369,2652,57202971393,Halida R.,1,1,0,0,1,0,9283,85142388214,https://www.scopus.com/authid/detail.uri?authorId=57202971393,unvalidated_query_candidate_articles
narrower_query,8370,2652,57202998950,Qi R.,1,0,1,0,0,1,9283,85182244790,https://www.scopus.com/authid/detail.uri?authorId=57202998950,unvalidated_query_candidate_articles
narrower_query,8371,2652,57203006050,Cheng T.Y.,1,1,0,0,1,0,9283,85173533341,https://www.scopus.com/authid/detail.uri?authorId=57203006050,unvalidated_query_candidate_articles
narrower_query,8372,2652,57203006910,Hildenbrand G.M.,1,1,0,0,1,0,9283,85132779676,https://www.scopus.com/authid/detail.uri?authorId=57203006910,unvalidated_query_candidate_articles
narrower_query,8373,2652,57203023036,Mir A.,1,1,0,0,1,0,9283,85193752111,https://www.scopus.com/authid/detail.uri?authorId=57203023036,unvalidated_query_candidate_articles
narrower_query,8374,2652,57203025936,Delhomme P.,1,0,1,0,0,1,9283,84892858263,https://www.scopus.com/authid/detail.uri?authorId=57203025936,unvalidated_query_candidate_articles
narrower_query,8375,2652,57203042027,Spivey C.,1,1,0,0,1,0,9283,85094645559,https://www.scopus.com/authid/detail.uri?authorId=57203042027,unvalidated_query_candidate_articles
narrower_query,8376,2652,57203049232,Hamilton L.,1,0,1,0,0,1,9283,85174598361,https://www.scopus.com/authid/detail.uri?authorId=57203049232,unvalidated_query_candidate_articles
narrower_query,8377,2652,57203050468,Raymond L.,1,0,1,0,0,1,9283,105006834893,https://www.scopus.com/authid/detail.uri?authorId=57203050468,unvalidated_query_candidate_articles
narrower_query,8378,2652,57203050862,Elsig M.,1,1,0,0,1,0,9283,85207258086,https://www.scopus.com/authid/detail.uri?authorId=57203050862,unvalidated_query_candidate_articles
narrower_query,8379,2652,57203065016,Young M.M.,1,0,1,0,0,1,9283,85118903999,https://www.scopus.com/authid/detail.uri?authorId=57203065016,unvalidated_query_candidate_articles
narrower_query,8380,2652,57203080039,Cubitt R.P.,1,1,0,0,1,0,9283,79952043823,https://www.scopus.com/authid/detail.uri?authorId=57203080039,unvalidated_query_candidate_articles
narrower_query,8381,2652,57203084053,Bolin C.J.,1,0,1,0,0,1,9283,85158075996,https://www.scopus.com/authid/detail.uri?authorId=57203084053,unvalidated_query_candidate_articles
narrower_query,8382,2652,57203098705,Sloot D.,1,1,0,0,1,0,9283,85199795519,https://www.scopus.com/authid/detail.uri?authorId=57203098705,unvalidated_query_candidate_articles
narrower_query,8383,2652,57203102261,Elson J.,1,0,1,0,0,1,9283,105005963354,https://www.scopus.com/authid/detail.uri?authorId=57203102261,unvalidated_query_candidate_articles
narrower_query,8384,2652,57203108889,Means T.,1,1,0,0,1,0,9283,85219724477,https://www.scopus.com/authid/detail.uri?authorId=57203108889,unvalidated_query_candidate_articles
narrower_query,8385,2652,57203113075,Van Assche K.,1,0,1,0,0,1,9283,85215629624,https://www.scopus.com/authid/detail.uri?authorId=57203113075,unvalidated_query_candidate_articles
narrower_query,8386,2652,57203118311,Jiang F.,1,1,0,0,1,0,9283,105036850019,https://www.scopus.com/authid/detail.uri?authorId=57203118311,unvalidated_query_candidate_articles
narrower_query,8387,2652,57203119889,Simon F.M.,1,0,1,0,0,1,9283,85213841243,https://www.scopus.com/authid/detail.uri?authorId=57203119889,unvalidated_query_candidate_articles
narrower_query,8388,2652,57203128012,Sobolewska M.,1,1,0,0,1,0,9283,84994158607,https://www.scopus.com/authid/detail.uri?authorId=57203128012,unvalidated_query_candidate_articles
narrower_query,8389,2652,57203130435,Spantig L.,1,0,1,0,0,1,9283,105033587603,https://www.scopus.com/authid/detail.uri?authorId=57203130435,unvalidated_query_candidate_articles
narrower_query,8390,2652,57203142730,Debrael M.,1,1,0,0,1,0,9283,85124745222,https://www.scopus.com/authid/detail.uri?authorId=57203142730,unvalidated_query_candidate_articles
narrower_query,8391,2652,57203160961,Lamberova N.,1,1,1,1,0,0,9283,85100953635,https://www.scopus.com/authid/detail.uri?authorId=57203160961,unvalidated_query_candidate_articles
narrower_query,8392,2652,57203164799,Toff B.,1,1,0,0,1,0,9283,85213841243,https://www.scopus.com/authid/detail.uri?authorId=57203164799,unvalidated_query_candidate_articles
narrower_query,8393,2652,57203165324,Boutron I.,1,0,1,0,0,1,9283,85123966933,https://www.scopus.com/authid/detail.uri?authorId=57203165324,unvalidated_query_candidate_articles
narrower_query,8394,2652,57203174593,Piscicchia K.,1,1,0,0,1,0,9283,85166440803,https://www.scopus.com/authid/detail.uri?authorId=57203174593,unvalidated_query_candidate_articles
narrower_query,8395,2652,57203177455,von Helversen B.,1,0,1,0,0,1,9283,85036618259,https://www.scopus.com/authid/detail.uri?authorId=57203177455,unvalidated_query_candidate_articles
narrower_query,8396,2652,57203180888,Williams D.,1,0,1,0,0,1,9283,85111058188,https://www.scopus.com/authid/detail.uri?authorId=57203180888,unvalidated_query_candidate_articles
narrower_query,8397,2652,57203218517,Parkinson J.A.,1,0,1,0,0,1,9283,84922674899,https://www.scopus.com/authid/detail.uri?authorId=57203218517,unvalidated_query_candidate_articles
narrower_query,8398,2652,57203219614,Campos L.F.,1,0,1,0,0,1,9283,85050960131,https://www.scopus.com/authid/detail.uri?authorId=57203219614,unvalidated_query_candidate_articles
narrower_query,8399,2652,57203222017,Bryant K.A.,1,0,1,0,0,1,9283,85095421524,https://www.scopus.com/authid/detail.uri?authorId=57203222017,unvalidated_query_candidate_articles
narrower_query,8400,2652,57203231617,Glozier N.,1,0,1,0,0,1,9283,85142940301,https://www.scopus.com/authid/detail.uri?authorId=57203231617,unvalidated_query_candidate_articles
narrower_query,8401,2652,57203346976,Clarke N.,1,0,1,0,0,1,9283,85201000153,https://www.scopus.com/authid/detail.uri?authorId=57203346976,unvalidated_query_candidate_articles
narrower_query,8402,2652,57203377509,Jung J.,1,1,0,0,1,0,9283,105040639607,https://www.scopus.com/authid/detail.uri?authorId=57203377509,unvalidated_query_candidate_articles
narrower_query,8403,2652,57203385447,Morehouse J.,1,1,0,0,1,0,9283,85129330972,https://www.scopus.com/authid/detail.uri?authorId=57203385447,unvalidated_query_candidate_articles
narrower_query,8404,2652,57203386488,Linster M.,1,1,0,0,1,0,9283,85100373648,https://www.scopus.com/authid/detail.uri?authorId=57203386488,unvalidated_query_candidate_articles
narrower_query,8405,2652,57203388057,Staub C.,1,1,0,0,1,0,9283,85130609643,https://www.scopus.com/authid/detail.uri?authorId=57203388057,unvalidated_query_candidate_articles
narrower_query,8406,2652,57203394907,Selvanathan H.P.,1,0,1,0,0,1,9283,85109190747,https://www.scopus.com/authid/detail.uri?authorId=57203394907,unvalidated_query_candidate_articles
narrower_query,8407,2652,57203397997,Grgic-Hlaca N.,1,1,0,0,1,0,9283,85075073807,https://www.scopus.com/authid/detail.uri?authorId=57203397997,unvalidated_query_candidate_articles
narrower_query,8408,2652,57203421727,Saideman S.M.,1,0,1,0,0,1,9283,105037052423,https://www.scopus.com/authid/detail.uri?authorId=57203421727,unvalidated_query_candidate_articles
narrower_query,8409,2652,57203424105,Ang T.,1,1,0,0,1,0,9283,85053665850,https://www.scopus.com/authid/detail.uri?authorId=57203424105,unvalidated_query_candidate_articles
narrower_query,8410,2652,57203434289,Benton M.,1,1,1,1,0,0,9283,85118468307,https://www.scopus.com/authid/detail.uri?authorId=57203434289,unvalidated_query_candidate_articles
narrower_query,8411,2652,57203471117,Hachey T.,1,0,1,0,0,1,9283,85071281135,https://www.scopus.com/authid/detail.uri?authorId=57203471117,unvalidated_query_candidate_articles
narrower_query,8412,2652,57203471824,Schriver J.,1,1,0,0,1,0,9283,85071281135,https://www.scopus.com/authid/detail.uri?authorId=57203471824,unvalidated_query_candidate_articles
narrower_query,8413,2652,57203478093,Duguay P.A.,1,1,1,1,0,0,9283,85079071808,https://www.scopus.com/authid/detail.uri?authorId=57203478093,unvalidated_query_candidate_articles
narrower_query,8414,2652,57203482841,Rosu C.A.,1,1,0,0,1,0,9283,85133243152,https://www.scopus.com/authid/detail.uri?authorId=57203482841,unvalidated_query_candidate_articles
narrower_query,8415,2652,57203497965,Stage D.L.,1,0,1,0,0,1,9283,85147654005,https://www.scopus.com/authid/detail.uri?authorId=57203497965,unvalidated_query_candidate_articles
narrower_query,8416,2652,57203498959,Young N.A.,1,1,0,0,1,0,9283,85076420910,https://www.scopus.com/authid/detail.uri?authorId=57203498959,unvalidated_query_candidate_articles
narrower_query,8417,2652,57203503700,Zhang F.,1,1,0,0,1,0,9283,85136313259,https://www.scopus.com/authid/detail.uri?authorId=57203503700,unvalidated_query_candidate_articles
narrower_query,8418,2652,57203515505,Wang Z.G.,1,0,1,0,0,1,9283,85152952391,https://www.scopus.com/authid/detail.uri?authorId=57203515505,unvalidated_query_candidate_articles
narrower_query,8419,2652,57203521712,Thomas P.E.J.,1,0,1,0,0,1,9283,85078678910,https://www.scopus.com/authid/detail.uri?authorId=57203521712,unvalidated_query_candidate_articles
narrower_query,8420,2652,57203524519,Kim M.H.,1,1,1,1,0,0,9283,85057324086,https://www.scopus.com/authid/detail.uri?authorId=57203524519,unvalidated_query_candidate_articles
narrower_query,8421,2652,57203526149,Elliott-Negri L.,1,1,0,0,1,0,9283,85135201482,https://www.scopus.com/authid/detail.uri?authorId=57203526149,unvalidated_query_candidate_articles
narrower_query,8422,2652,57203528352,Bhadani K.,1,1,0,0,1,0,9283,85175430342,https://www.scopus.com/authid/detail.uri?authorId=57203528352,unvalidated_query_candidate_articles
narrower_query,8423,2652,57203531624,Taylor T.O.,1,1,0,0,1,0,9283,85134036593,https://www.scopus.com/authid/detail.uri?authorId=57203531624,unvalidated_query_candidate_articles
narrower_query,8424,2652,57203548194,Wang Q.,1,1,0,0,1,0,9283,85191018381,https://www.scopus.com/authid/detail.uri?authorId=57203548194,unvalidated_query_candidate_articles
narrower_query,8425,2652,57203558661,Wang J.,1,1,0,0,1,0,9283,85021066073,https://www.scopus.com/authid/detail.uri?authorId=57203558661,unvalidated_query_candidate_articles
narrower_query,8426,2652,57203570961,Pradel F.,1,1,1,1,0,0,9283,85191758506,https://www.scopus.com/authid/detail.uri?authorId=57203570961,unvalidated_query_candidate_articles
narrower_query,8427,2652,57203572103,Chen H.,1,0,1,0,0,1,9283,85140888069,https://www.scopus.com/authid/detail.uri?authorId=57203572103,unvalidated_query_candidate_articles
narrower_query,8428,2652,57203612177,Dickenson P.,1,1,0,0,1,0,9283,85048079880,https://www.scopus.com/authid/detail.uri?authorId=57203612177,unvalidated_query_candidate_articles
narrower_query,8429,2652,57203636555,James E.K.,1,1,0,0,1,0,9283,85119018835,https://www.scopus.com/authid/detail.uri?authorId=57203636555,unvalidated_query_candidate_articles
narrower_query,8430,2652,57203638636,Morgan R.,1,1,0,0,1,0,9283,85126624477,https://www.scopus.com/authid/detail.uri?authorId=57203638636,unvalidated_query_candidate_articles
narrower_query,8431,2652,57203641689,Poupakis S.,1,0,1,0,0,1,9283,105009299191,https://www.scopus.com/authid/detail.uri?authorId=57203641689,unvalidated_query_candidate_articles
narrower_query,8432,2652,57203643861,Davis J.M.,1,1,0,0,1,0,9283,85091243261,https://www.scopus.com/authid/detail.uri?authorId=57203643861,unvalidated_query_candidate_articles
narrower_query,8433,2652,57203649343,Schmalor A.,1,1,0,0,1,0,9283,85100226295,https://www.scopus.com/authid/detail.uri?authorId=57203649343,unvalidated_query_candidate_articles
narrower_query,8434,2652,57203652550,Tennant E.M.,1,1,0,0,1,0,9283,85074334678,https://www.scopus.com/authid/detail.uri?authorId=57203652550,unvalidated_query_candidate_articles
narrower_query,8435,2652,57203652573,Linsi L.,1,1,0,0,1,0,9283,105017996801,https://www.scopus.com/authid/detail.uri?authorId=57203652573,unvalidated_query_candidate_articles
narrower_query,8436,2652,57203652848,Holowach M.,1,0,1,0,0,1,9283,85137308627,https://www.scopus.com/authid/detail.uri?authorId=57203652848,unvalidated_query_candidate_articles
narrower_query,8437,2652,57203654251,Choung H.,1,0,1,0,0,1,9283,85052553976,https://www.scopus.com/authid/detail.uri?authorId=57203654251,unvalidated_query_candidate_articles
narrower_query,8438,2652,57203661234,Resch A.M.,1,0,1,0,0,1,9283,85063030326,https://www.scopus.com/authid/detail.uri?authorId=57203661234,unvalidated_query_candidate_articles
narrower_query,8439,2652,57203679276,DeWitt S.E.,1,0,1,0,0,1,9283,85189454873,https://www.scopus.com/authid/detail.uri?authorId=57203679276,unvalidated_query_candidate_articles
narrower_query,8440,2652,57203685614,Devine D.,1,1,1,1,0,0,9283,85206084377,https://www.scopus.com/authid/detail.uri?authorId=57203685614,unvalidated_query_candidate_articles
narrower_query,8441,2652,57203699392,Hofer M.,1,1,0,0,1,0,9283,85098095110,https://www.scopus.com/authid/detail.uri?authorId=57203699392,unvalidated_query_candidate_articles
narrower_query,8442,2652,57203743434,Oceno M.,1,1,0,0,1,0,9283,85165925916,https://www.scopus.com/authid/detail.uri?authorId=57203743434,unvalidated_query_candidate_articles
narrower_query,8443,2652,57203750289,Park K.,1,1,0,0,1,0,9283,85057214997,https://www.scopus.com/authid/detail.uri?authorId=57203750289,unvalidated_query_candidate_articles
narrower_query,8444,2652,57203767478,Sarfraz M.,1,1,0,0,1,0,9283,105039858974,https://www.scopus.com/authid/detail.uri?authorId=57203767478,unvalidated_query_candidate_articles
narrower_query,8445,2652,57203780582,Zhu D.,1,1,0,0,1,0,9283,85102920764,https://www.scopus.com/authid/detail.uri?authorId=57203780582,unvalidated_query_candidate_articles
narrower_query,8446,2652,57203790434,Schläpfer F.,1,1,0,0,1,0,9283,85215764085,https://www.scopus.com/authid/detail.uri?authorId=57203790434,unvalidated_query_candidate_articles
narrower_query,8447,2652,57203807495,Nittas V.,1,1,0,0,1,0,9283,85083421868,https://www.scopus.com/authid/detail.uri?authorId=57203807495,unvalidated_query_candidate_articles
narrower_query,8448,2652,57203811358,Marshall E.A.,1,1,0,0,1,0,9283,85033781760,https://www.scopus.com/authid/detail.uri?authorId=57203811358,unvalidated_query_candidate_articles
narrower_query,8449,2652,57203814006,Kamm A.,1,0,1,0,0,1,9283,85066786752,https://www.scopus.com/authid/detail.uri?authorId=57203814006,unvalidated_query_candidate_articles
narrower_query,8450,2652,57203824242,Li Y.N.,1,1,0,0,1,0,9283,85187524531,https://www.scopus.com/authid/detail.uri?authorId=57203824242,unvalidated_query_candidate_articles
narrower_query,8451,2652,57203824631,Taylor K.,1,0,1,0,0,1,9283,85139685035,https://www.scopus.com/authid/detail.uri?authorId=57203824631,unvalidated_query_candidate_articles
narrower_query,8452,2652,57203825288,Wang L.,1,0,1,0,0,1,9283,85092604258,https://www.scopus.com/authid/detail.uri?authorId=57203825288,unvalidated_query_candidate_articles
narrower_query,8453,2652,57203860205,Armstrong K.N.,1,0,1,0,0,1,9283,85053244201,https://www.scopus.com/authid/detail.uri?authorId=57203860205,unvalidated_query_candidate_articles
narrower_query,8454,2652,57203871306,Young T.,1,0,1,0,0,1,9283,85053288194,https://www.scopus.com/authid/detail.uri?authorId=57203871306,unvalidated_query_candidate_articles
narrower_query,8455,2652,57203871851,Sowula J.,1,1,1,1,0,0,9283,85196722737,https://www.scopus.com/authid/detail.uri?authorId=57203871851,unvalidated_query_candidate_articles
narrower_query,8456,2652,57203875172,Bulgar-Medina J.,1,0,1,0,0,1,9283,85053346830,https://www.scopus.com/authid/detail.uri?authorId=57203875172,unvalidated_query_candidate_articles
narrower_query,8457,2652,57203876090,Chiu I.,1,0,1,0,0,1,9283,85053292471,https://www.scopus.com/authid/detail.uri?authorId=57203876090,unvalidated_query_candidate_articles
narrower_query,8458,2652,57203888865,Warren M.A.,1,1,0,0,1,0,9283,85191804043,https://www.scopus.com/authid/detail.uri?authorId=57203888865,unvalidated_query_candidate_articles
narrower_query,8459,2652,57203893764,Adem M.,1,1,0,0,1,0,9283,85175320149,https://www.scopus.com/authid/detail.uri?authorId=57203893764,unvalidated_query_candidate_articles
narrower_query,8460,2652,57203902742,Kravariti F.,1,0,1,0,0,1,9283,85161640097,https://www.scopus.com/authid/detail.uri?authorId=57203902742,unvalidated_query_candidate_articles
narrower_query,8461,2652,57203919675,Hansen K.J.,1,1,1,1,0,0,9283,85053548433,https://www.scopus.com/authid/detail.uri?authorId=57203919675,unvalidated_query_candidate_articles
narrower_query,8462,2652,57203924728,Wire S.,1,1,0,0,1,0,9283,85196521620,https://www.scopus.com/authid/detail.uri?authorId=57203924728,unvalidated_query_candidate_articles
narrower_query,8463,2652,57203924774,Mo D.,1,1,0,0,1,0,9283,85088505317,https://www.scopus.com/authid/detail.uri?authorId=57203924774,unvalidated_query_candidate_articles
narrower_query,8464,2652,57203927621,Evans T.R.,1,1,0,0,1,0,9283,105009510585,https://www.scopus.com/authid/detail.uri?authorId=57203927621,unvalidated_query_candidate_articles
narrower_query,8465,2652,57203932120,Darouei M.,1,1,0,0,1,0,9283,85053642987,https://www.scopus.com/authid/detail.uri?authorId=57203932120,unvalidated_query_candidate_articles
narrower_query,8466,2652,57203940094,Hansen K.,1,0,1,0,0,1,9283,85160960152,https://www.scopus.com/authid/detail.uri?authorId=57203940094,unvalidated_query_candidate_articles
narrower_query,8467,2652,57203943472,Chiacchia D.J.,1,1,0,0,1,0,9283,85053670796,https://www.scopus.com/authid/detail.uri?authorId=57203943472,unvalidated_query_candidate_articles
narrower_query,8468,2652,57203945075,Baker L.M.,1,0,1,0,0,1,9283,85202759465,https://www.scopus.com/authid/detail.uri?authorId=57203945075,unvalidated_query_candidate_articles
narrower_query,8469,2652,57203983924,Nielsen J.D.,1,1,0,0,1,0,9283,85130706187,https://www.scopus.com/authid/detail.uri?authorId=57203983924,unvalidated_query_candidate_articles
narrower_query,8470,2652,57203993668,Ivonchyk M.,1,1,1,1,0,0,9283,85189208093,https://www.scopus.com/authid/detail.uri?authorId=57203993668,unvalidated_query_candidate_articles
narrower_query,8471,2652,57203999378,Ahn Y.H.,1,0,1,0,0,1,9283,85062836840,https://www.scopus.com/authid/detail.uri?authorId=57203999378,unvalidated_query_candidate_articles
narrower_query,8472,2652,57204008496,Whitley E.,1,1,0,0,1,0,9283,85077948545,https://www.scopus.com/authid/detail.uri?authorId=57204008496,unvalidated_query_candidate_articles
narrower_query,8473,2652,57204017053,Hanimann A.,1,1,1,1,0,0,9283,85145368819,https://www.scopus.com/authid/detail.uri?authorId=57204017053,unvalidated_query_candidate_articles
narrower_query,8474,2652,57204023318,Chen N.,1,1,0,0,1,0,9283,105040925854,https://www.scopus.com/authid/detail.uri?authorId=57204023318,unvalidated_query_candidate_articles
narrower_query,8475,2652,57204035422,Hoffmann N.I.,1,1,0,0,1,0,9283,105031590282,https://www.scopus.com/authid/detail.uri?authorId=57204035422,unvalidated_query_candidate_articles
narrower_query,8476,2652,57204043601,Settele S.,1,1,1,1,0,0,9283,85129978191,https://www.scopus.com/authid/detail.uri?authorId=57204043601,unvalidated_query_candidate_articles
narrower_query,8477,2652,57204045652,Adams D.,1,0,1,0,0,1,9283,85058656231,https://www.scopus.com/authid/detail.uri?authorId=57204045652,unvalidated_query_candidate_articles
