authid,name,n_articles,n_us_articles,n_us_explicit,n_us_inferred,n_non_us,n_unclear,n_unreviewed,n_not_applicable,n_us_upper,n_reviewed,annotation_coverage,resolved_geography_coverage,n_geography_conflicts,n_mixed_country_us_articles,article_ids,scope,count_interpretation,us_competition_rank,us_display_position,all_competition_rank
25923852000,Ertan S.A.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,1,85146277524,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,369,2652
26642973000,Kelley J.M.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,85059039235,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,370,2652
30667527400,Dahmen N.S.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,85073996474,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,371,2652
33067986100,Lynch J.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,84855649978,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,372,2652
33467498200,Bachhuber M.A.,1,1,0,1,0,0,0,0,1,1,1.0,1.0,0,0,84938826081,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,373,2652
35108101500,Reckhow S.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,84928374684,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,374,2652
35366361100,Garbarski D.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,105007145263,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,375,2652
35731114200,Iyer G.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,85126256655,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,376,2652
36019824600,Devine C.J.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,84940438463,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,377,2652
36558812800,Blease C.R.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,85059039235,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,378,2652
36975996100,Rickard L.N.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,1,84961187162,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,379,2652
42662005400,Powell E.,1,1,0,1,0,0,0,0,1,1,1.0,1.0,0,0,84897032731,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,380,2652
47361532000,Thornton J.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,85209378959,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,381,2652
47560950000,Chapman D.A.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,1,84994219824,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,382,2652
54779725000,El-Ibiary R.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,1,85146866960,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,383,2652
55236572300,Cohen D.K.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,85094682072,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,384,2652
55363395000,Carpinella C.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,85043332442,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,385,2652
55386026600,Matejova M.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,85114635657,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,386,2652
55452684100,Wallace S.J.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,85063107433,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,387,2652
55480334500,Fortunato D.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,85172898837,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,388,2652
55586516300,Chu J.Y.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,85120885789,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,389,2652
55819132400,Hitt M.P.,1,1,0,1,0,0,0,0,1,1,1.0,1.0,0,0,85047370379,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,390,2652
55897834300,Ferwerda J.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,85039933179,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,391,2652
55937358600,Jones R.,1,1,0,1,0,0,0,0,1,1,1.0,1.0,0,0,84959905263,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,392,2652
55966431000,Albert C.D.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,85215262898,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,393,2652
55993160200,Loehr A.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,84943222917,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,394,2652
56017435600,Busso D.S.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,85064817802,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,395,2652
56026190400,Grigoryeva M.S.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,85200831312,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,396,2652
56224952900,Han L.C.,1,1,0,1,0,0,0,0,1,1,1.0,1.0,0,0,85122529325,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,397,2652
56362971400,Harrison T.M.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,84931003726,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,398,2652
56389573000,Epstein Z.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,85117921915,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,399,2652
56397396200,Robinson J.S.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,1,84974529300,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,400,2652
56422940600,Miller L.R.,1,1,0,1,0,0,0,0,1,1,1.0,1.0,0,0,84911475468,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,401,2652
56478089900,Evans B.C.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,84928374684,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,402,2652
56498724500,Cramer K.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,85044835879,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,403,2652
56519267500,Johnston T.M.,1,1,0,1,0,0,0,0,1,1,1.0,1.0,0,0,105000181653,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,404,2652
56530660600,Sheffer L.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,85047792819,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,405,2652
56574304400,Kachanoff F.J.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,85132775383,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,406,2652
56584716500,Kenwick M.R.,1,1,0,1,0,0,0,0,1,1,1.0,1.0,0,0,85135349631,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,407,2652
56646551400,Heley K.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,85064806998,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,408,2652
56692768700,Stagnaro M.N.,1,1,0,1,0,0,0,0,1,1,1.0,1.0,0,0,85176547661,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,409,2652
56847707100,Wofford C.B.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,85088293543,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,410,2652
56919764700,Rodheim A.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,84945162574,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,411,2652
57063543300,Taylor Poppe E.S.,1,1,0,1,0,0,0,0,1,1,1.0,1.0,0,0,84954557904,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,412,2652
57147822700,Tarsi M.R.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,85047444290,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,413,2652
57188574830,Ashok V.L.,1,1,0,1,0,0,0,0,1,1,1.0,1.0,0,0,85062681263,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,414,2652
57189963391,Colonnelli E.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,85183126722,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,415,2652
57190244416,Leistner C.E.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,85176135752,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,416,2652
57191867863,Goggin S.N.,1,1,0,1,0,0,0,0,1,1,1.0,1.0,0,0,105000181653,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,417,2652
57194110137,Pond A.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,85216353783,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,418,2652
57194117129,Ratcliff C.L.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,85112764069,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,419,2652
57194142648,Freihardt J.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,1,85202949339,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,420,2652
57194234283,Casas A.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,85124205644,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,421,2652
57194247749,Kirkland P.A.,1,1,0,1,0,0,0,0,1,1,1.0,1.0,0,0,85020522370,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,422,2652
57194339008,Cavaliere V.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,85019749197,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,423,2652
57194903208,Oestman J.,1,1,0,1,0,0,0,0,1,1,1.0,1.0,0,0,85134405023,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,424,2652
57195775683,Kozyreva A.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,85147720720,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,425,2652
57195965902,Pink S.,1,1,0,1,0,0,0,0,1,1,1.0,1.0,0,0,85111979067,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,426,2652
57196475162,Cappella Zielinski R.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,85040085886,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,427,2652
57196983137,Lippmann M.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,85176135752,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,428,2652
57197824945,Williams R.J.,1,1,0,1,0,0,0,0,1,1,1.0,1.0,0,0,85179965686,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,429,2652
57199160172,Cox Han L.,1,1,0,1,0,0,0,0,1,1,1.0,1.0,0,0,85037647979,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,430,2652
57199232757,Rubenstein A.,1,1,0,1,0,0,0,0,1,1,1.0,1.0,0,0,85037698515,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,431,2652
57200042567,Geras M.J.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,105021982298,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,432,2652
57200410139,Ashokkumar A.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,105044369270,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,433,2652
57201279291,Savolainen I.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,1,85104659706,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,434,2652
57202707450,Rhinehart S.,1,1,0,1,0,0,0,0,1,1,1.0,1.0,0,0,85141125749,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,435,2652
57203636555,James E.K.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,85119018835,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,436,2652
57204045652,Adams D.,1,1,0,1,0,0,0,0,1,1,1.0,1.0,0,0,85058656231,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,437,2652
57204826544,Gallegos I.O.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,105029946035,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,438,2652
57204950833,Lloyd A.M.,1,1,0,1,0,0,0,0,1,1,1.0,1.0,0,0,85058068103,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,439,2652
57205421197,Valdes J.,1,1,0,1,0,0,0,0,1,1,1.0,1.0,0,0,85059946018,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,440,2652
57205456071,Van Middendorp A.J.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,85060078429,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,441,2652
57205631074,McClellan O.A.,1,1,0,1,0,0,0,0,1,1,1.0,1.0,0,0,85060859151,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,442,2652
57206483072,Matsumura N.,1,1,0,1,0,0,0,0,1,1,1.0,1.0,0,0,85061912024,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,443,2652
57206882267,Baker T.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,85017479115,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,444,2652
57207828533,Straka A.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,85124994501,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,445,2652
57207950896,Thier K.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,85073996474,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,446,2652
57208642584,Ramstetter L.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,85219489421,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,447,2652
57208882198,Sotis C.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,105040952337,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,448,2652
57209204029,Britzman K.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,85148413392,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,449,2652
57209535555,Witry P.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,85068049998,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,450,2652
57211238067,Clark D.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,85073105603,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,451,2652
57211785696,Bai H.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,105009546258,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,452,2652
57212350502,Asker D.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,85076492172,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,453,2652
57212513300,Orr L.V.,1,1,0,1,0,0,0,0,1,1,1.0,1.0,0,0,85132896321,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,454,2652
57216509707,Wong J.C.S.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,85115869196,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,455,2652
57216589132,Cohn E.S.,1,1,0,1,0,0,0,0,1,1,1.0,1.0,0,0,84925657573,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,456,2652
57218206484,Smith L.L.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,85205574905,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,457,2652
57219272948,Fortney C.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,85208662406,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,458,2652
57219378380,Law W.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,85119330117,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,459,2652
57220058451,Sabherwal A.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,85108850334,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,460,2652
57221536830,Luke R.E.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,85167408025,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,461,2652
57221947438,Muñoz M.,1,1,0,1,0,0,0,0,1,1,1.0,1.0,0,0,85125920680,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,462,2652
57222031463,Vićić J.,1,1,0,1,0,0,0,0,1,1,1.0,1.0,0,0,85100970268,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,463,2652
57223318784,Coleman T.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,85216620221,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,464,2652
57224092660,Berlinski N.,1,1,0,1,0,0,0,0,1,1,1.0,1.0,0,0,85106697357,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,465,2652
57224093026,Chockalingam V.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,85106950513,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,466,2652
57226032004,Li S.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,85129300276,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,467,2652
57255491600,Rogbeer K.G.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,105029060592,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,468,2652
57292160300,Sands N.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,85116875533,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,469,2652
57420940500,Piper C.,1,1,0,1,0,0,0,0,1,1,1.0,1.0,0,0,85192145575,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,470,2652
57430900400,Lythgoe T.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,85127190236,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,471,2652
57432843500,Rhee K.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,85145327725,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,472,2652
57555663400,Li G.M.,1,1,0,1,0,0,0,0,1,1,1.0,1.0,0,0,85144775920,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,473,2652
57565427800,Eidgahy K.,1,1,0,1,0,0,0,0,1,1,1.0,1.0,0,0,85127783017,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,474,2652
57573719200,Tyron J.M.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,105004829427,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,475,2652
57686999900,Cuevas-Molina I.,1,1,0,1,0,0,0,0,1,1,1.0,1.0,0,0,85130062680,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,476,2652
57702162500,Vicuña B.,1,1,0,1,0,0,0,0,1,1,1.0,1.0,0,0,85139216162,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,477,2652
57702967200,Ramos A.,1,1,0,1,0,0,0,0,1,1,1.0,1.0,0,0,85148945547,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,478,2652
57736675900,Kagan M.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,85131738044,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,479,2652
57754426100,Tang J.L.,1,1,0,1,0,0,0,0,1,1,1.0,1.0,0,0,85144775920,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,480,2652
57785728100,Dobbie E.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,85171793730,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,481,2652
57856506200,Demirović M.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,85136531185,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,482,2652
57904288100,Koenig R.,1,1,0,1,0,0,0,0,1,1,1.0,1.0,0,1,85182629341,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,483,2652
58036999300,Guenther L.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,85145200849,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,484,2652
58072964300,Goldstein J.A.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,85185948624,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,485,2652
58109922900,Mehić-Parker J.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,85148413392,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,486,2652
58130552700,Sirlin N.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,85130585909,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,487,2652
58195319400,Blyler J.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,105040087268,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,488,2652
58317430000,Dias N.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,85127735283,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,489,2652
58337074800,McFall D.,1,1,0,1,0,0,0,0,1,1,1.0,1.0,0,0,85162677133,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,490,2652
58615643100,Foxe J.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,105039827469,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,491,2652
58659822700,Pekarek G.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,85174683248,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,492,2652
58675452200,Ho L.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,85175416392,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,493,2652
58695453300,La E.Y.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,105000414839,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,494,2652
58738638900,Xu X.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,84983651709,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,495,2652
58790493600,Rook E.D.,1,1,1,0,0,0,0,0,1,1,1.0,1.0,0,0,85181220759,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",158,496,2652
